1264102624	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								MED	MEDIA						MED			1	100	100	10	3	-5.0	3	1	3	3.07692307692308	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919170000	https://www.prokerala.com/news/articles/a1676722.html
1264102625	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	MEDIA						MED			0	110	110	11	3	-2.0	2	1	2	-1.1986301369863	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250919170000	https://dailycaller.com/2025/09/19/gop-bill-government-open-passes-democrats/
1264102626	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								MNCUSA	NVIDIA	USA					MNC			0	080	080	08	2	5.0	2	1	2	1.29032258064516	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919170000	https://thenorthlines.com/nvidia-bets-5-billion-on-intel-deepening-its-bid-to-dominate-global-ai-race/
1264102627	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								MNCUSA	NVIDIA	USA					MNC			0	080	080	08	2	5.0	6	1	6	1.29032258064516	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250919170000	https://thenorthlines.com/nvidia-bets-5-billion-on-intel-deepening-its-bid-to-dominate-global-ai-race/
1264102628	20250919	202509	2025	2025.7096	USA	THE US	USA								NIC	NICARAGUA	NIC								0	061	061	06	2	6.4	2	1	2	-2.1875	1	Brazil	BR	BR		-10	-55	BR	1	Nicaragua	NU	NU		13	-85	NU	1	Brazil	BR	BR		-10	-55	BR	20250919170000	https://nypost.com/2025/09/19/business/lawmakers-plan-to-introduce-bipartisan-bill-to-exempt-coffee-from-tariffs-as-prices-soar/
1264102629	20250919	202509	2025	2025.7096	USA	CHICAGO	USA								OPP	PROTESTER						OPP			0	080	080	08	2	5.0	70	7	70	-7.54912099276112	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250919170000	https://www.ocregister.com/2025/09/19/tear-gas-protesters-broadview-ice/
1264102630	20250919	202509	2025	2025.7096	USA	NEW YORK	USA								OPP	DETAINEE						OPP			1	1053	105	10	3	-5.0	10	1	10	-10.4411764705883	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919170000	https://dailycaller.com/2025/09/19/nyc-dems-demanded-release-of-criminals/
1264102631	20250919	202509	2025	2025.7096	USA	UTAH	USA								OPP	ACTIVIST						OPP			1	190	190	19	4	-10.0	6	1	6	-1.79238237490665	3	Lee County, Iowa, United States	US	USIA	IA111	40.65	-91.4835	465244	3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	20250919170000	https://www.mississippivalleypublishing.com/daily_gate/daily_gate/supervisors-discuss-possible-hiring-policy-following-kirk-killing/article_9a5d1d2d-d5a2-4572-ae72-028550494164.html
1264102632	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	057	057	05	1	8.0	10	2	10	-1.83975362245671	1	United States	US	US		39.828175	-98.5795	US	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250919170000	https://www.prokerala.com/news/articles/a1676693.html
1264102633	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PER	PERU	PER								0	043	043	04	1	2.8	3	1	3	6.83229813664596	3	Redwood City, California, United States	US	USCA	CA081	37.4852	-122.236	277584	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250919170000	https://patch.com/california/redwoodcity-woodside/local-restaurants-celebrate-hispanic-heritage-redwood-city
1264102634	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PER	PERUVIAN	PER								0	043	043	04	1	2.8	1	1	1	6.83229813664596	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250919170000	https://patch.com/california/redwoodcity-woodside/local-restaurants-celebrate-hispanic-heritage-redwood-city
1264102635	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PER	PERUVIAN	PER								0	051	051	05	1	3.4	1	1	1	6.83229813664596	3	Redwood City, California, United States	US	USCA	CA081	37.4852	-122.236	277584	3	Redwood City, California, United States	US	USCA		37.4852	-122.236	277584	3	Redwood City, California, United States	US	USCA		37.4852	-122.236	277584	20250919170000	https://patch.com/california/redwoodcity-woodside/local-restaurants-celebrate-hispanic-heritage-redwood-city
1264102636	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PER	PERU	PER								0	051	051	05	1	3.4	1	1	1	6.83229813664596	3	Redwood City, California, United States	US	USCA	CA081	37.4852	-122.236	277584	1	Peru	PE	PE		-10	-76	PE	3	Redwood City, California, United States	US	USCA		37.4852	-122.236	277584	20250919170000	https://patch.com/california/redwoodcity-woodside/local-restaurants-celebrate-hispanic-heritage-redwood-city
1264102637	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PER	PERU	PER								0	051	051	05	1	3.4	2	1	2	6.83229813664596	3	Redwood City, California, United States	US	USCA	CA081	37.4852	-122.236	277584	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250919170000	https://patch.com/california/redwoodcity-woodside/local-restaurants-celebrate-hispanic-heritage-redwood-city
1264102638	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								POL	POLE	POL								1	190	190	19	4	-10.0	2	1	2	-4.43037974683545	3	Baystate Franklin Medical Center, Massachusetts, United States	US	USMA	MA011	42.5956	-72.5924	601241	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Baystate Franklin Medical Center, Massachusetts, United States	US	USMA		42.5956	-72.5924	601241	20250919170000	https://recorder.com/2025/09/19/minor-injuries-reported-after-crash-on-route-2-in-charlemont/
1264102639	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								POL	POLE	POL								1	190	190	19	4	-10.0	4	1	4	-4.43037974683545	3	Charlemont, Massachusetts, United States	US	USMA	MA011	42.6279	-72.8698	608153	3	Baystate Franklin Medical Center, Massachusetts, United States	US	USMA		42.5956	-72.5924	601241	3	Baystate Franklin Medical Center, Massachusetts, United States	US	USMA		42.5956	-72.5924	601241	20250919170000	https://recorder.com/2025/09/19/minor-injuries-reported-after-crash-on-route-2-in-charlemont/
1264102640	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								POL	POLE	POL								1	190	190	19	4	-10.0	2	1	2	-4.43037974683545	3	Charlemont, Massachusetts, United States	US	USMA	MA011	42.6279	-72.8698	608153	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Baystate Franklin Medical Center, Massachusetts, United States	US	USMA		42.5956	-72.5924	601241	20250919170000	https://recorder.com/2025/09/19/minor-injuries-reported-after-crash-on-route-2-in-charlemont/
1264102641	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								PSE	PALESTINIAN	PSE								1	125	125	12	3	-5.0	6	1	6	2.4390243902439	1	United States	US	US		39.828175	-98.5795	US	1	Israel	IS	IS		31.5	34.75	IS	1	United States	US	US		39.828175	-98.5795	US	20250919170000	https://english.wafa.ps/Pages/Details/161508
1264102642	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								REL	PILGRIM									0	051	051	05	1	3.4	4	1	4	0.35460992907801	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250919170000	https://www.bostonherald.com/2025/09/19/lucas-youre-a-grand-old-flag/
1264102643	20250919	202509	2025	2025.7096	USA	AMERICAN	USA								RUS	RUSSIAN	RUS								0	130	130	13	3	-4.4	8	1	8	-4.31266846361186	1	United States	US	US		39.828175	-98.5795	US	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250919170000	https://www.euronews.com/my-europe/2025/09/19/we-really-need-to-act-eu-breaks-taboo-with-first-ever-sanctions-on-russian-lng
1264102644	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			1	071	071	07	2	7.4	6	1	6	3.41207349081365	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	3	Plattsburgh, New York, United States	US	USNY	NY019	44.6995	-73.4529	960698	20250919170000	https://www.cnybj.com/airports-in-syracuse-oswego-county-ithaca-to-use-funding-for-projects-equipment/
1264102645	20250919	202509	2025	2025.7096	USA	MICHIGAN	USA								USAEDU	MICHIGAN	USA					EDU			0	051	051	05	1	3.4	4	1	4	0.15822784810127	3	Michigan State University, Michigan, United States	US	USMI	MI077	42.4053	-85.4019	632213	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250919170000	https://www.mlive.com/news/flint/2025/09/new-ems-study-gives-genesee-county-commissioners-starting-point-for-changing-patchwork-system.html
1264102646	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAEDU	MICHIGAN	USA					EDU			0	051	051	05	1	3.4	6	1	6	0.15822784810127	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250919170000	https://www.mlive.com/news/flint/2025/09/new-ems-study-gives-genesee-county-commissioners-starting-point-for-changing-patchwork-system.html
1264102647	20250919	202509	2025	2025.7096	USA	TEXAS	USA								USAEDU	UNITED STATES	USA					EDU			1	051	051	05	1	3.4	2	1	2	1.078360891445	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919170000	https://www.dallasobserver.com/news/was-north-texas-library-councils-closed-door-meeting-legal-23302397
1264102648	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	020	020	02	1	3.0	2	1	2	0.36697247706422	2	California, United States	US	USCA		36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	California, United States	US	USCA		36.17	-119.746	CA	20250919170000	https://foxwilmington.com/soros-drops-massive-donation-into-newsoms-redistricting-effort-to-counter-trump-report/
1264102649	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	0241	024	02	1	-0.3	2	1	2	-4.05405405405405	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250919170000	https://www.thecarillon.com/local/2025/09/19/letter-to-the-editor-goertzen-needs-to-show-concern-for-constituents
1264102650	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	2	1	2	-0.56872037914692	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250919170000	https://thenorthlines.com/india-is-now-among-the-strongest-drivers-of-growth-in-global-steel-industry/
1264102651	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	1	1	1	-0.56872037914692	1	South Korea	KS	KS		37	127.5	KS	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250919170000	https://thenorthlines.com/india-is-now-among-the-strongest-drivers-of-growth-in-global-steel-industry/
1264102652	20250919	202509	2025	2025.7096	USA	KANSAS	USA								USAGOV	UNITED STATES	USA					GOV			1	042	042	04	1	1.9	4	1	4	5.4726368159204	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250919170000	https://www.ksal.com/governor-joins-salina-safety-symposium/
1264102653	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			1	042	042	04	1	1.9	1	1	1	-0.56872037914692	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250919170000	https://thenorthlines.com/india-is-now-among-the-strongest-drivers-of-growth-in-global-steel-industry/
1264102654	20250919	202509	2025	2025.7096	USA	AMERICAN	USA								USAGOV	UNITED STATES	USA					GOV			1	055	055	05	1	7.0	1	1	1	-4.47450572320499	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919170000	https://recorder.com/2025/09/19/as-i-see-it-trapped-in-pride-alcatraz/
1264102655	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	141	141	14	3	-6.5	7	7	7	-7.54912099276112	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	20250919170000	https://www.ocregister.com/2025/09/19/tear-gas-protesters-broadview-ice/
1264102656	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	186	186	18	4	-10.0	2	1	2	-7.72532188841202	3	Friendship West Baptist Church, Texas, United States	US	USTX	TX113	32.7051	-96.8353	2017214	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250919170000	https://afro.com/black-churches-condemn-kirk/
1264102657	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	190	190	19	4	-10.0	2	1	2	-7.72532188841202	3	Friendship West Baptist Church, Texas, United States	US	USTX	TX113	32.7051	-96.8353	2017214	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250919170000	https://afro.com/black-churches-condemn-kirk/
1264102658	20250919	202509	2025	2025.7096	USA	A US	USA								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	1	1	1	-0.76775431861805	1	India	IN	IN		20	77	IN	4	Bagram, Parvan, Afghanistan	AF	AF40	99925	34.9669	69.265	-3369796	1	India	IN	IN		20	77	IN	20250919170000	https://www.indiatoday.in/world/story/what-can-us-realistically-gain-by-taking-back-afghan-airbase-2790298-2025-09-19
1264102659	20250919	202509	2025	2025.7096	USA	A US	USA								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	1	1	1	-0.76775431861805	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250919170000	https://www.indiatoday.in/world/story/what-can-us-realistically-gain-by-taking-back-afghan-airbase-2790298-2025-09-19
1264102660	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			0	040	040	04	1	1.0	2	1	2	-1.78861788617886	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250919170000	https://dailycaller.com/2025/09/19/former-white-house-chief-spills-alarming-new-details-on-bidens-cognitive-decline/
1264102661	20250919	202509	2025	2025.7096	USA	UTAH	USA								USAOPP	UNITED STATES	USA					OPP			1	190	190	19	4	-10.0	2	1	2	-1.79238237490665	3	Lee County, Iowa, United States	US	USIA	IA111	40.65	-91.4835	465244	3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	3	Lee County, Iowa, United States	US	USIA		40.65	-91.4835	465244	20250919170000	https://www.mississippivalleypublishing.com/daily_gate/daily_gate/supervisors-discuss-possible-hiring-policy-following-kirk-killing/article_9a5d1d2d-d5a2-4572-ae72-028550494164.html
1264102662	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								VAT	VATICAN	VAT								0	040	040	04	1	1.0	4	1	4	-0.63784549964564	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919170000	https://www.thetablet.co.uk/news/pope-leo-in-dialogue-with-chinese-catholics-on-beijing-deal/
1264102663	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								VAT	VATICAN	VAT								0	190	190	19	4	-10.0	4	1	4	-0.63784549964564	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919170000	https://www.thetablet.co.uk/news/pope-leo-in-dialogue-with-chinese-catholics-on-beijing-deal/
1264102664	20250919	202509	2025	2025.7096	USA	THE US	USA								VNM	VIETNAM	VNM								0	061	061	06	2	6.4	2	1	2	-2.1875	1	Brazil	BR	BR		-10	-55	BR	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Brazil	BR	BR		-10	-55	BR	20250919170000	https://nypost.com/2025/09/19/business/lawmakers-plan-to-introduce-bipartisan-bill-to-exempt-coffee-from-tariffs-as-prices-soar/
1264102665	20250919	202509	2025	2025.7096	USACHR	UNITED STATES	USA			CHR					USA	UNITED STATES	USA								0	186	186	18	4	-10.0	1	1	1	-7.72532188841202	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Friendship West Baptist Church, Texas, United States	US	USTX		32.7051	-96.8353	2017214	20250919170000	https://afro.com/black-churches-condemn-kirk/
1264102666	20250919	202509	2025	2025.7096	USACOP	NASHVILLE	USA					COP													1	080	080	08	2	5.0	10	1	10	-11.4130434782609	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20250919170000	https://www.waaytv.com/news/decatur-teen-arrested-for-nashville-shooting-that-left-one-dead-another-injured-in-2023/article_0df5d63a-a919-4a7e-8898-11934106c7f9.html
