1269509308	20241019	202410	2024	2024.7918	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	045	045	04	1	5.0	10	1	10	1.40845070422535	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	20251019200000	https://www.globaltimes.cn/page/202510/1346002.shtml
1269509571	20251019	202510	2025	2025.7918	DEUGOV	GERMANY	DEU					GOV			DEU	GERMAN	DEU								0	172	172	17	4	-5.0	2	1	2	-1.40712945590995	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251019200000	https://www.yahoo.com/news/articles/ihh-turkish-proscribed-terror-group-193533302.html
1269509572	20251019	202510	2025	2025.7918	DEUGOV	GERMANY	DEU					GOV			DEU	GERMAN	DEU								0	172	172	17	4	-5.0	8	1	8	-1.40712945590995	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251019200000	https://www.yahoo.com/news/articles/ihh-turkish-proscribed-terror-group-193533302.html
1269509573	20251019	202510	2025	2025.7918	DZA	ALGIERS	DZA								GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	0	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20251019200000	https://www.aps.dz:443/en/algeria/national-news/mgy2ikrq-council-of-ministers-approves-draft-organic-law-on-judicial-status
1269509574	20251019	202510	2025	2025.7918	DZA	ALGERIA	DZA								GOV	MINISTRY						GOV			1	084	084	08	2	7.0	5	1	5	1.42857142857143	1	Algeria	AG	AG		28	3	AG	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20251019200000	https://www.aps.dz:443/en/economy/trade-services/mgxwup4j-foreign-trade-minister-participates-in-16th-unctad
1269509575	20251019	202510	2025	2025.7918	DZA	ALGERIA	DZA								LAB	TRADE UNION						LAB			1	100	100	10	3	-5.0	7	1	7	0	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	4	Algiers, Alger, Algeria	AG	AG01	37774	36.7631	3.05056	-458371	20251019200000	https://www.aps.dz:443/en/algeria/national-news/mgxy75vq-takdjout-calls-on-arab-trade-unions-to-continue-mobilization-in-defence-of-just-causes
1269509576	20251019	202510	2025	2025.7918	EDU	COLLEGE						EDU													1	020	020	02	1	3.0	5	1	5	10.2272727272727	4	Ganye, Nigeria (general), Nigeria	NI	NI00	191163	8.43333	12.0667	-2007856	0								4	Ganye, Nigeria (general), Nigeria	NI	NI00	191163	8.43333	12.0667	-2007856	20251019200000	https://dailytrust.com/adamawa-state-college-of-agriculture-gets-%e2%82%a6460-million-boost-for-accreditation/
1269509577	20251019	202510	2025	2025.7918	EDU	COLLEGE						EDU													0	030	030	03	1	4.0	5	1	5	0.653594771241828	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251019200000	https://www.idahopress.com/news/local/this-process-deserves-more-time-state-board-leans-into-a-long-boise-state-search/article_7bab7a38-31c1-4d13-a904-6e21e5663cba.html
1269509578	20251019	202510	2025	2025.7918	EDU	COLLEGE						EDU													1	036	036	03	1	4.0	5	1	5	10.2272727272727	4	Ganye, Nigeria (general), Nigeria	NI	NI00	191163	8.43333	12.0667	-2007856	0								4	Ganye, Nigeria (general), Nigeria	NI	NI00	191163	8.43333	12.0667	-2007856	20251019200000	https://dailytrust.com/adamawa-state-college-of-agriculture-gets-%e2%82%a6460-million-boost-for-accreditation/
1269509579	20251019	202510	2025	2025.7918	EDU	STUDENT						EDU													0	042	042	04	1	1.9	3	1	3	-0.46511627906976	4	Kalpetta, Kerala, India	IN	IN13	17710	11.6106	76.0822	-2099229	0								4	Kalpetta, Kerala, India	IN	IN13	17710	11.6106	76.0822	-2099229	20251019200000	https://www.prokerala.com/news/articles/a1687739.html
1269509580	20251019	202510	2025	2025.7918	EDU	STUDENT						EDU													0	042	042	04	1	1.9	2	1	2	-0.46511627906976	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20251019200000	https://www.prokerala.com/news/articles/a1687739.html
1269509581	20251019	202510	2025	2025.7918	EDU	COLLEGE						EDU													0	125	125	12	3	-5.0	5	1	5	0.653594771241828	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251019200000	https://www.idahopress.com/news/local/this-process-deserves-more-time-state-board-leans-into-a-long-boise-state-search/article_7bab7a38-31c1-4d13-a904-6e21e5663cba.html
1269509582	20251019	202510	2025	2025.7918	EDU	UNIVERSITY						EDU			CHN	BEIJING	CHN								0	042	042	04	1	1.9	2	1	2	4.7576301615799	4	Guizhou, Hubei, China	CH	CH12	13129	31.0167	110.583	-1907618	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251019200000	https://www.globaltimes.cn/page/202510/1346032.shtml
1269509583	20251019	202510	2025	2025.7918	EDU	UNIVERSITY						EDU			CHN	BEIJING	CHN								0	042	042	04	1	1.9	2	1	2	4.7576301615799	4	Weixian, Henan, China	CH	CH09	13105	35.6039	114.293	-1930355	4	Weixian, Henan, China	CH	CH09	13105	35.6039	114.293	-1930355	4	Weixian, Henan, China	CH	CH09	13105	35.6039	114.293	-1930355	20251019200000	https://www.globaltimes.cn/page/202510/1346032.shtml
1269509584	20251019	202510	2025	2025.7918	EDU	SCHOOL						EDU			GOV	ADMINISTRATION						GOV			0	042	042	04	1	1.9	3	1	3	-2.87859824780976	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.miamistudent.net/article/2025/10/no-kings-day-protest-draws-large-turnout-in-oxford
1269509585	20251019	202510	2025	2025.7918	EDU	SCHOOL						EDU			GOV	ADMINISTRATION						GOV			0	042	042	04	1	1.9	2	1	2	-2.87859824780976	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.miamistudent.net/article/2025/10/no-kings-day-protest-draws-large-turnout-in-oxford
1269509586	20251019	202510	2025	2025.7918	EDU	SCHOOL						EDU			GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	3	1	3	-2.87859824780976	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20251019200000	https://www.miamistudent.net/article/2025/10/no-kings-day-protest-draws-large-turnout-in-oxford
1269509587	20251019	202510	2025	2025.7918	EDU	SCHOOL						EDU			GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	2	1	2	-2.87859824780976	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.miamistudent.net/article/2025/10/no-kings-day-protest-draws-large-turnout-in-oxford
1269509588	20251019	202510	2025	2025.7918	EDU	SCHOOL						EDU			LEG	SENATOR						LEG			0	046	046	04	1	7.0	8	1	8	-1.54142581888246	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251019200000	https://upnorthlive.com/news/local/michigan-school-districts-demand-timely-budget-after-delays
1269509589	20251019	202510	2025	2025.7918	EDU	STUDENT						EDU			USA	NEVADA	USA								1	043	043	04	1	2.8	20	1	10	8.92857142857143	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20251019200000	https://www.carsonnow.org/10/19/2025/nevada-treasurers-office-celebrates-students-with-perfect-attendance-in-monthly-contest
1269509590	20251019	202510	2025	2025.7918	EDU	SCHOOL						EDU			USALEG	UNITED STATES	USA					LEG			0	046	046	04	1	7.0	2	1	2	-1.54142581888246	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251019200000	https://upnorthlive.com/news/local/michigan-school-districts-demand-timely-budget-after-delays
1269509591	20251019	202510	2025	2025.7918	EGY	EGYPT	EGY								LEG	SENATOR						LEG			0	051	051	05	1	3.4	2	1	2	4.40528634361234	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20251019200000	https://dailypost.ng/2025/10/19/very-soon-nigerians-will-stop-seeking-treatments-abroad-sen-jibrin/
1269509592	20251019	202510	2025	2025.7918	EGY	EGYPT	EGY								PSE	GAZA	PSE								1	030	030	03	1	4.0	2	1	2	0	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251019200000	https://www.qatar-tribune.com/article/199810/latest-news/egyptian-president-announces-hosting-international-gaza-reconstruction-conference-in-november
1269509593	20251019	202510	2025	2025.7918	EGY	EGYPT	EGY								PSE	GAZA	PSE								1	030	030	03	1	4.0	8	1	8	0	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20251019200000	https://www.qatar-tribune.com/article/199810/latest-news/egyptian-president-announces-hosting-international-gaza-reconstruction-conference-in-november
1269509594	20251019	202510	2025	2025.7918	EGY	CAIRO	EGY								PSE	GAZA	PSE								1	036	036	03	1	4.0	8	1	8	0	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251019200000	https://www.qatar-tribune.com/article/199810/latest-news/egyptian-president-announces-hosting-international-gaza-reconstruction-conference-in-november
1269509595	20251019	202510	2025	2025.7918	ELI	RETIRED						ELI													0	010	010	01	1	0.0	5	1	5	-1.66666666666667	4	Cumuto, Saint Andrew, Trinidad And Tobago	TD	TD06	27422	10.5866	-61.2078	-1359813	0								4	Cumuto, Saint Andrew, Trinidad And Tobago	TD	TD06	27422	10.5866	-61.2078	-1359813	20251019200000	https://newsday.co.tt/2025/10/19/renters-brace-for-higher-rates-landlords-hope-to-keep-it-managable/
1269509596	20251019	202510	2025	2025.7918	ELI	FIRST LADY						ELI													1	020	020	02	1	3.0	4	1	4	8.30449826989619	4	Girei, Nigeria (general), Nigeria	NI	NI00	191126	9.36667	12.55	-2009193	0								4	Girei, Nigeria (general), Nigeria	NI	NI00	191126	9.36667	12.55	-2009193	20251019200000	https://dailytrust.com/%f0%9d%90%87%f0%9d%90%9a%f0%9d%90%a3%f0%9d%90%a2%f0%9d%90%b2%f0%9d%90%9a-%f0%9d%90%8b%f0%9d%90%9a%f0%9d%90%a6%f0%9d%90%a2-fintiri-%f0%9d%90%85%f0%9d%90%a5%f0%9d%90%9a%f0%9d%90%a0%f0%9d%90%ac/
1269509597	20251019	202510	2025	2025.7918	ELI	FIRST LADY						ELI													1	051	051	05	1	3.4	2	1	2	8.30449826989619	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20251019200000	https://dailytrust.com/%f0%9d%90%87%f0%9d%90%9a%f0%9d%90%a3%f0%9d%90%a2%f0%9d%90%b2%f0%9d%90%9a-%f0%9d%90%8b%f0%9d%90%9a%f0%9d%90%a6%f0%9d%90%a2-fintiri-%f0%9d%90%85%f0%9d%90%a5%f0%9d%90%9a%f0%9d%90%a0%f0%9d%90%ac/
1269509598	20251019	202510	2025	2025.7918	ELI	FIRST LADY						ELI													1	051	051	05	1	3.4	4	1	4	8.30449826989619	4	Girei, Nigeria (general), Nigeria	NI	NI00	191126	9.36667	12.55	-2009193	0								4	Girei, Nigeria (general), Nigeria	NI	NI00	191126	9.36667	12.55	-2009193	20251019200000	https://dailytrust.com/%f0%9d%90%87%f0%9d%90%9a%f0%9d%90%a3%f0%9d%90%a2%f0%9d%90%b2%f0%9d%90%9a-%f0%9d%90%8b%f0%9d%90%9a%f0%9d%90%a6%f0%9d%90%a2-fintiri-%f0%9d%90%85%f0%9d%90%a5%f0%9d%90%9a%f0%9d%90%a0%f0%9d%90%ac/
1269509599	20251019	202510	2025	2025.7918	ELI	FIRST LADY						ELI			GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	10	1	10	-1.50862068965518	0								0								0								20251019200000	https://www.dailystar.co.uk/news/us-news/donald-trump-will-never-abandoned-36094993
1269509600	20251019	202510	2025	2025.7918	ELI	FIRST LADY						ELI			GOV	STATE MINIST						GOV			1	051	051	05	1	3.4	2	1	2	8.30449826989619	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20251019200000	https://dailytrust.com/%f0%9d%90%87%f0%9d%90%9a%f0%9d%90%a3%f0%9d%90%a2%f0%9d%90%b2%f0%9d%90%9a-%f0%9d%90%8b%f0%9d%90%9a%f0%9d%90%a6%f0%9d%90%a2-fintiri-%f0%9d%90%85%f0%9d%90%a5%f0%9d%90%9a%f0%9d%90%a0%f0%9d%90%ac/
1269509601	20251019	202510	2025	2025.7918	EUR	EUROPEAN	EUR																		1	110	110	11	3	-2.0	5	1	5	-3.63636363636363	4	Bodenstown, Kildare, Ireland	EI	EI12	18291	53.2675	-6.67167	407900	0								4	Bodenstown, Kildare, Ireland	EI	EI12	18291	53.2675	-6.67167	407900	20251019200000	https://www.irishtimes.com/politics/2025/10/19/micheal-martin-criticises-catherine-connollys-eu-stance/
1269509602	20251019	202510	2025	2025.7918	EURGOV	EUROPEAN	EUR					GOV			UKR	UKRAINE	UKR								0	120	120	12	3	-4.0	1	1	1	-2.91095890410959	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251019200000	https://redstate.com/wardclark/2025/10/19/trumps-top-negotiator-to-ukraine-give-up-the-donetsk-region-n2195247
1269509603	20251019	202510	2025	2025.7918	EURGOV	EUROPEAN	EUR					GOV			USA	WASHINGTON	USA								0	010	010	01	1	0.0	1	1	1	-2.91095890410959	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251019200000	https://redstate.com/wardclark/2025/10/19/trumps-top-negotiator-to-ukraine-give-up-the-donetsk-region-n2195247
1269509604	20251019	202510	2025	2025.7918	FRA	FRANCE	FRA																		0	171	171	17	4	-9.2	1	1	1	-4.78260869565217	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251019200000	https://www.cjme.com/2025/10/19/jewel-heist-from-louvre-in-paris-took-just-four-minutes-officials-say/
1269509605	20251019	202510	2025	2025.7918	FRA	PARIS	FRA																		0	171	171	17	4	-9.2	1	1	1	-4.78260869565217	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251019200000	https://www.cjme.com/2025/10/19/jewel-heist-from-louvre-in-paris-took-just-four-minutes-officials-say/
1269509606	20251019	202510	2025	2025.7918	FRA	FRENCH	FRA								BUS	WAITRESS						BUS			0	043	043	04	1	2.8	6	1	6	-3.75	4	Epinal, Lorraine, France	FR	FRB2	16297	48.1832	6.45304	-1425321	4	Epinal, Lorraine, France	FR	FRB2	16297	48.1832	6.45304	-1425321	4	Epinal, Lorraine, France	FR	FRB2	16297	48.1832	6.45304	-1425321	20251019200000	https://www.lbc.co.uk/article/nigel-farages-brussels-fraud-probe-5HjdFcS_2/
1269509607	20251019	202510	2025	2025.7918	FRA	PARIS	FRA								GBR	LONDON	GBR								1	043	043	04	1	2.8	5	1	5	2.46305418719212	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251019200000	https://www.thenews.com.pk/latest/1352182-katy-perry-melts-hearts-with-emotional-moment-on-tour
1269509608	20251019	202510	2025	2025.7918	FRA	PARIS	FRA								GBR	LONDON	GBR								1	043	043	04	1	2.8	2	1	2	2.46305418719212	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251019200000	https://www.thenews.com.pk/latest/1352182-katy-perry-melts-hearts-with-emotional-moment-on-tour
1269509609	20251019	202510	2025	2025.7918	FRAGOV	FRANCE	FRA					GOV			COP	POLICE						COP			0	013	013	01	1	0.4	2	1	2	-4.28134556574923	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251019200000	https://www.batemansbaypost.com.au/story/9092108/brazen-thieves-rob-priceless-jewels-from-paris-louvre/
1269509610	20251019	202510	2025	2025.7918	GBR	UNITED KINGDOM	GBR																		0	010	010	01	1	0.0	2	1	2	-3.59066427289048	1	United Kingdom	UK	UK		54	-4	UK	0								1	China	CH	CH		35	105	CH	20251019200000	https://www.dailystar.co.uk/news/latest-news/prince-andrew-scandal-latest--36095003
1269509611	20251019	202510	2025	2025.7918	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	2	1	2	1.21951219512195	4	Braintree, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.566667	-2590656	0								4	Braintree, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.566667	-2590656	20251019200000	https://www.braintreeandwithamtimes.co.uk/news/national/uk-today/25554889.can-neighbours-scaffolding-touching-house/
1269509612	20251019	202510	2025	2025.7918	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	2	1	2	1.22116689280868	4	Chelmsford, Essex, United Kingdom	UK	UKE4	40108	51.7333	0.483333	-2592339	0								4	Chelmsford, Essex, United Kingdom	UK	UKE4	40108	51.7333	0.483333	-2592339	20251019200000	https://www.chelmsfordweeklynews.co.uk/news/national/uk-today/25554889.can-neighbours-scaffolding-touching-house/
1269509613	20251019	202510	2025	2025.7918	GBR	UNITED KINGDOM	GBR																		1	020	020	02	1	3.0	2	1	2	2.15982721382289	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20251019200000	https://www.liverpoolecho.co.uk/news/liverpool-news/17-dog-breeds-needed-give-32679493
1269509614	20251019	202510	2025	2025.7918	GBR	LIVERPOOL	GBR																		1	042	042	04	1	1.9	6	1	6	3.58851674641149	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	0								3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	20251019200000	https://www.liverpoolecho.co.uk/news/tv/brookside-jacqui-dixon-stars-life-32698649
1269509615	20251019	202510	2025	2025.7918	GBR	UNITED KINGDOM	GBR																		1	043	043	04	1	2.8	8	1	8	2.15982721382289	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20251019200000	https://www.liverpoolecho.co.uk/news/liverpool-news/17-dog-breeds-needed-give-32679493
1269509616	20251019	202510	2025	2025.7918	GBR	UNITED KINGDOM	GBR																		1	070	070	07	2	7.0	6	1	6	2.15982721382289	4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	0								4	St Helens, St. Helens, United Kingdom	UK	UKN1	40121	53.45	-2.73333	-2606861	20251019200000	https://www.liverpoolecho.co.uk/news/liverpool-news/17-dog-breeds-needed-give-32679493
1269509617	20251019	202510	2025	2025.7918	GBR	LONDON	GBR								FRA	PARIS	FRA								1	042	042	04	1	1.9	5	1	5	2.46305418719212	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20251019200000	https://www.thenews.com.pk/latest/1352182-katy-perry-melts-hearts-with-emotional-moment-on-tour
1269509618	20251019	202510	2025	2025.7918	GBR	LONDON	GBR								FRA	PARIS	FRA								1	042	042	04	1	1.9	2	1	2	2.46305418719212	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251019200000	https://www.thenews.com.pk/latest/1352182-katy-perry-melts-hearts-with-emotional-moment-on-tour
1269509619	20251019	202510	2025	2025.7918	GBR	BRITISH	GBR								GBRELI	BRITISH	GBR					ELI			1	100	100	10	3	-5.0	3	1	3	0.5	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251019200000	https://www.thenews.com.pk/latest/1352105-josh-oconnor-opens-up-about-difficulties-of-mastering-american-accent
1269509620	20251019	202510	2025	2025.7918	GBR	LIVERPOOL	GBR								USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	3.58851674641149	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	20251019200000	https://www.liverpoolecho.co.uk/news/tv/brookside-jacqui-dixon-stars-life-32698649
