1270560284	20241025	202410	2024	2024.8082	CHE	BASEL	CHE								QAT	QATAR	QAT								1	030	030	03	1	4.0	5	1	5	4.91452991452992	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251025001500	https://www.artnews.com/art-news/news/art-basel-discounts-new-galleries-2025-1234758887/
1270560835	20251025	202510	2025	2025.8082	CVL	MIGRANT						CVL													1	043	043	04	1	2.8	2	1	2	-2.50347705146036	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20251025001500	https://www.tribuneindia.com/news/india/ahead-of-bihar-poll-rlys-rolls-out-chhath-red-carpet-for-migrants-in-pb/
1270560836	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	2	1	2	0	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	0								4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	20251025001500	https://comoxvalleyrecord.com/2025/10/24/comox-valley-fundraising-community-hosts-talk-on-direct-aid/
1270560837	20251025	202510	2025	2025.8082	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	8	1	8	3.82882882882882	3	City Of Tulsa, Oklahoma, United States	US	USOK	OK143	36.1284	-95.9035	2412110	0								3	City Of Tulsa, Oklahoma, United States	US	USOK		36.1284	-95.9035	2412110	20251025001500	https://www.fox23.com/news/tulsa-program-working-to-empower-black-women-improve-maternal-health-outcomes/article_491b5324-6b0f-4ae7-849e-5aee473a6cde.html
1270560838	20251025	202510	2025	2025.8082	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	2	1	2	3.82882882882882	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20251025001500	https://www.fox23.com/news/tulsa-program-working-to-empower-black-women-improve-maternal-health-outcomes/article_491b5324-6b0f-4ae7-849e-5aee473a6cde.html
1270560839	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													1	050	050	05	1	3.5	10	1	10	1.01394169835234	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	0								4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	20251025001500	https://www.cessnockadvertiser.com.au/story/9094814/community-partnership-brings-hope-to-john-hunter-hospitals-nicu/
1270560840	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	6	1	6	5.61497326203209	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	0								4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20251025001500	https://www.independent.ie/regionals/wexford/wexford-district/new-7600-sqft-chemist-warehouse-opens-in-wexford-creating-22-local-jobs/a1345069784.html
1270560841	20251025	202510	2025	2025.8082	CVL	PROPERTY OWNER						CVL													0	055	055	05	1	7.0	2	1	2	-0.70921985815602	3	Person County, North Carolina, United States	US	USNC	NC145	36.3835	-78.9664	1008577	0								3	Person County, North Carolina, United States	US	USNC		36.3835	-78.9664	1008577	20251025001500	https://www.wral.com/news/local/person-county-party-overcrowding-nccu-homecoming-timberlake-october-2025/
1270560842	20251025	202510	2025	2025.8082	CVL	PROPERTY OWNER						CVL													0	055	055	05	1	7.0	2	1	2	-0.70921985815602	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251025001500	https://www.wral.com/news/local/person-county-party-overcrowding-nccu-homecoming-timberlake-october-2025/
1270560843	20251025	202510	2025	2025.8082	CVL	RESIDENTS						CVL													1	060	060	06	2	6.0	10	1	10	-4.88997555012225	0								0								0								20251025001500	https://www.fox23.com/news/five-arrested-in-multi-agency-sting-operation-in-glenpool/article_19150f6d-629d-42d4-bb1d-e63a7fa3ac44.html
1270560844	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													1	060	060	06	2	6.0	5	1	5	-5.48780487804878	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								3	Brooklyn Park, Minnesota, United States	US	USMN		45.0941	-93.3563	640511	20251025001500	https://www.inforum.com/news/minnesota/snap-recipients-in-minnesota-north-dakota-could-miss-benefits-if-shutdown-continues
1270560845	20251025	202510	2025	2025.8082	CVL	VILLAGE						CVL													1	070	070	07	2	7.0	10	1	10	5.18962075848303	4	Songtao, Hubei, China	CH	CH12	13136	29.8105	111.997	11297571	0								4	Songtao, Hubei, China	CH	CH12	13136	29.8105	111.997	11297571	20251025001500	https://english.news.cn/20251025/ccbc9337dfda49719cde02e68587b6f7/c.html
1270560846	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													0	071	071	07	2	7.4	12	1	6	1.01394169835234	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20251025001500	https://www.cessnockadvertiser.com.au/story/9094814/community-partnership-brings-hope-to-john-hunter-hospitals-nicu/
1270560847	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													1	100	100	10	3	-5.0	10	1	10	-4.65116279069767	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20251025001500	https://jamaica-gleaner.com/article/news/20251024/update-pm-declares-jamaica-threatened-area-under-disaster-risk-management-act
1270560848	20251025	202510	2025	2025.8082	CVL	RESIDENTS						CVL													1	110	110	11	3	-2.0	10	1	10	-4.88997555012225	0								0								0								20251025001500	https://www.fox23.com/news/five-arrested-in-multi-agency-sting-operation-in-glenpool/article_19150f6d-629d-42d4-bb1d-e63a7fa3ac44.html
1270560849	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													0	112	112	11	3	-2.0	5	1	5	-9.9585062240664	4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	0								4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	20251025001500	https://reddeeradvocate.com/2025/10/24/federal-justice-minister-calls-for-tougher-sentences-and-stricter-bail-laws/
1270560850	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													0	130	130	13	3	-4.4	4	1	4	-2.61194029850746	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20251025001500	https://www.mercurynews.com/2025/10/24/letters-yes-prop-50-foil-trump/
1270560851	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													0	130	130	13	3	-4.4	6	1	6	-2.61194029850746	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20251025001500	https://www.mercurynews.com/2025/10/24/letters-yes-prop-50-foil-trump/
1270560852	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL													1	192	192	19	4	-9.5	3	1	3	-5.48780487804878	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								3	Brooklyn Park, Minnesota, United States	US	USMN		45.0941	-93.3563	640511	20251025001500	https://www.inforum.com/news/minnesota/snap-recipients-in-minnesota-north-dakota-could-miss-benefits-if-shutdown-continues
1270560853	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			AUS	AUSTRALIA	AUS								0	071	071	07	2	7.4	8	1	4	1.01394169835234	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	4	Cessnock, New South Wales, Australia	AS	AS02	5096	-32.8321	151.356	-1565008	20251025001500	https://www.cessnockadvertiser.com.au/story/9094814/community-partnership-brings-hope-to-john-hunter-hospitals-nicu/
1270560854	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			BHSGOV	JAMES SMITH	BHS					GOV			1	043	043	04	1	2.8	16	2	16	-0.15748031496063	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251025001500	https://www.therecord.com/news/canada/chief-says-hes-offended-by-mandatory-federal-branding-on-orange-shirt-day-funding/article_8d074d78-56da-54b3-9737-dc1cf2566d34.html
1270560855	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			BUS	CORPORATION						BUS			1	036	036	03	1	4.0	10	1	10	4.02930402930403	0								0								0								20251025001500	https://www.fox23.com/news/greenwood-legacy-corporation-to-host-2-community-meetings/article_8721758f-9cf3-4a57-85ac-7b9dc5cbc309.html
1270560856	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			BUS	CORPORATION						BUS			1	042	042	04	1	1.9	10	1	10	4.02930402930403	0								0								0								20251025001500	https://www.fox23.com/news/greenwood-legacy-corporation-to-host-2-community-meetings/article_8721758f-9cf3-4a57-85ac-7b9dc5cbc309.html
1270560857	20251025	202510	2025	2025.8082	CVL	NEIGHBORHOOD						CVL			BUSCRM	BANK						BUS	CRM		1	190	190	19	4	-10.0	2	1	2	-3.21027287319422	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251025001500	https://www.spokanepublicradio.org/2025-10-24/boston-bar-stirs-outrage-with-its-mobster-mugshots-as-decor
1270560858	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			CAN	CANADA	CAN								1	042	042	04	1	1.9	6	1	6	0	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	20251025001500	https://comoxvalleyrecord.com/2025/10/24/comox-valley-fundraising-community-hosts-talk-on-direct-aid/
1270560859	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			CAN	CANADA	CAN								1	043	043	04	1	2.8	4	2	4	-0.15748031496063	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251025001500	https://www.therecord.com/news/canada/chief-says-hes-offended-by-mandatory-federal-branding-on-orange-shirt-day-funding/article_8d074d78-56da-54b3-9737-dc1cf2566d34.html
1270560860	20251025	202510	2025	2025.8082	CVL	THE POOR						CVL			CHRCTH	CATHOLIC				CHR	CTH				0	020	020	02	1	3.0	6	1	6	0.0745156482861398	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251025001500	https://religionnews.com/2025/10/24/pope-leo-xivs-first-six-months-unity-migrants-ai-and-a-u-s-style-without-the-fireworks/
1270560861	20251025	202510	2025	2025.8082	CVL	THE POOR						CVL			CHRCTH	CATHOLIC				CHR	CTH				0	100	100	10	3	-5.0	6	1	6	0.0745156482861398	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251025001500	https://religionnews.com/2025/10/24/pope-leo-xivs-first-six-months-unity-migrants-ai-and-a-u-s-style-without-the-fireworks/
1270560862	20251025	202510	2025	2025.8082	CVL	NEIGHBORHOOD						CVL			CRM	DRUG DEALER						CRM			1	190	190	19	4	-10.0	2	1	2	-3.21027287319422	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251025001500	https://www.spokanepublicradio.org/2025-10-24/boston-bar-stirs-outrage-with-its-mobster-mugshots-as-decor
1270560863	20251025	202510	2025	2025.8082	CVL	VILLAGE						CVL			GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	1	1	1	-0.69848661233993	3	Vandenberg Village, California, United States	US	USCA	CA083	34.7083	-120.468	1867066	3	Vandenberg Village, California, United States	US	USCA		34.7083	-120.468	1867066	3	Vandenberg Village, California, United States	US	USCA		34.7083	-120.468	1867066	20251025001500	https://www.latimes.com/california/story/2025-10-24/nebraska-road-trip-with-mom-becomes-focus-of-search-for-missing-california-girl
1270560864	20251025	202510	2025	2025.8082	CVL	VOTER						CVL			GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	5	1	5	1.03626943005181	0								0								0								20251025001500	https://nystateofpolitics.com/state-of-politics/new-york/politics/2025/10/24/applyrs-faces-pezzulo-albany-mayor
1270560865	20251025	202510	2025	2025.8082	CVL	MIGRANT						CVL			IND	BIHAR	IND								0	042	042	04	1	1.9	4	1	4	-2.50347705146036	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251025001500	https://www.tribuneindia.com/news/india/ahead-of-bihar-poll-rlys-rolls-out-chhath-red-carpet-for-migrants-in-pb/
1270560866	20251025	202510	2025	2025.8082	CVL	MIGRANT						CVL			IND	BIHAR	IND								0	042	042	04	1	1.9	2	1	2	-2.50347705146036	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	4	Jalandhar, Punjab, India	IN	IN23	17829	31.3256	75.5792	-2098769	20251025001500	https://www.tribuneindia.com/news/india/ahead-of-bihar-poll-rlys-rolls-out-chhath-red-carpet-for-migrants-in-pb/
1270560867	20251025	202510	2025	2025.8082	CVL	THE POOR						CVL			JAM	JAMAICA	JAM								0	020	020	02	1	3.0	2	1	2	-2.33160621761658	4	Montego Bay, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego Bay, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	4	Montego Bay, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20251025001500	https://jamaica-gleaner.com/article/news/20251024/st-james-authorities-begin-evacuation-homeless-ahead-tropical-storm-melissa
1270560868	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			LEG	SENATOR						LEG			1	036	036	03	1	4.0	5	1	5	0	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251025001500	https://www.alaskasnewssource.com/2025/10/24/sullivan-administration-officials-head-impacted-halong-communities-over-weekend/
1270560869	20251025	202510	2025	2025.8082	CVL	RESIDENTS						CVL			MED	GAZETTE						MED			1	040	040	04	1	1.0	2	1	2	-1.0155721056195	3	Hampshire County, Massachusetts, United States	US	USMA	MA015	42.3334	-72.5829	606934	3	Hampshire County, Massachusetts, United States	US	USMA		42.3334	-72.5829	606934	3	Hampshire County, Massachusetts, United States	US	USMA		42.3334	-72.5829	606934	20251025001500	https://gazettenet.com/2025/10/24/homelessness-crisis-deepens-in-northampton-as-housing-costs-soar/
1270560870	20251025	202510	2025	2025.8082	CVL	RESIDENTS						CVL			MED	GAZETTE						MED			1	040	040	04	1	1.0	3	1	3	-1.0155721056195	3	Mill River, Massachusetts, United States	US	USMA	MA003	42.114	-73.2676	607581	3	Mill River, Massachusetts, United States	US	USMA		42.114	-73.2676	607581	3	Mill River, Massachusetts, United States	US	USMA		42.114	-73.2676	607581	20251025001500	https://gazettenet.com/2025/10/24/homelessness-crisis-deepens-in-northampton-as-housing-costs-soar/
1270560871	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			MIL	RESERVIST						MIL			1	070	070	07	2	7.0	5	1	5	0.62111801242236	0								0								0								20251025001500	https://www.northfortmyersneighbor.com/news/community-news/2025/10/area-dental-practice-community-partners-to-provide-more-than-100000-in-donated-dental-care-to-veterans-reservists/
1270560872	20251025	202510	2025	2025.8082	CVL	TOURIST						CVL			TTO	PORT OF SPAIN	TTO								1	180	180	18	4	-9.0	10	1	10	-8.21917808219174	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251025001500	https://trinidadexpress.com/newsextra/us-tourist-assaulted-robbed-of-66-000-in-port-of-spain/article_b6d7f8f1-1f2a-4d53-9685-c2fa17e7cb94.html
1270560873	20251025	202510	2025	2025.8082	CVL	RESIDENTS						CVL			USA	ALABAMA	USA								1	051	051	05	1	3.4	5	1	5	9.09090909090909	0								0								0								20251025001500	https://wtug.com/ixp/993/p/tuscaloosa-chamber-shop-the-halls/
1270560874	20251025	202510	2025	2025.8082	CVL	IMMIGRANT						CVL			USA	UNITED STATES	USA								0	051	051	05	1	3.4	2	1	2	-3.34600760456274	3	Embarcadero Plaza, California, United States	US	USCA	CA075	37.796	-122.397	1655631	3	Embarcadero Plaza, California, United States	US	USCA		37.796	-122.397	1655631	3	Embarcadero Plaza, California, United States	US	USCA		37.796	-122.397	1655631	20251025001500	https://www.santacruzsentinel.com/2025/10/24/san-jose-protests-immigration-ice-san-francisco/
1270560875	20251025	202510	2025	2025.8082	CVL	NEIGHBORHOOD						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	-3.21027287319422	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20251025001500	https://www.spokanepublicradio.org/2025-10-24/boston-bar-stirs-outrage-with-its-mobster-mugshots-as-decor
1270560876	20251025	202510	2025	2025.8082	CVL	PROPERTY OWNER						CVL			USA	UNITED STATES	USA								0	055	055	05	1	7.0	6	1	6	-0.70921985815602	3	Person County, North Carolina, United States	US	USNC	NC145	36.3835	-78.9664	1008577	3	Person County, North Carolina, United States	US	USNC		36.3835	-78.9664	1008577	3	Person County, North Carolina, United States	US	USNC		36.3835	-78.9664	1008577	20251025001500	https://www.wral.com/news/local/person-county-party-overcrowding-nccu-homecoming-timberlake-october-2025/
1270560877	20251025	202510	2025	2025.8082	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	192	192	19	4	-9.5	2	1	2	-5.48780487804878	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Brooklyn Park, Minnesota, United States	US	USMN		45.0941	-93.3563	640511	3	Brooklyn Park, Minnesota, United States	US	USMN		45.0941	-93.3563	640511	20251025001500	https://www.inforum.com/news/minnesota/snap-recipients-in-minnesota-north-dakota-could-miss-benefits-if-shutdown-continues
1270560878	20251025	202510	2025	2025.8082	CVLEDU	COMMUNITY						CVL	EDU		MDA	MOLDOVA	MDA								1	043	043	04	1	2.8	10	1	10	2.20588235294118	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251025001500	https://www.thepilot.com/news/scc-president-meets-with-moldova-delegation/article_0a63f995-c94c-4da5-abb0-94f42ef2264a.html
1270560879	20251025	202510	2025	2025.8082	DEU	GERMAN	DEU																		0	010	010	01	1	0.0	2	2	2	-2.46174318030606	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								1	Germany	GM	GM		51.5	10.5	GM	20251025001500	https://www.wpbf.com/article/louvre-heist-lift-maker-capitalizes-on-products-notoriety-with-cheeky-instagram-ad/69151341
1270560880	20251025	202510	2025	2025.8082	DEU	GERMANY	DEU								CANGOVBUS	MARK CARNEY	CAN					GOV	BUS		0	043	043	04	1	2.8	1	1	1	-0.79479768786127	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251025001500	https://calgarysun.com/business/money-news/canadian-workers-rattled-by-trump-trade-reversal-just-dont-know-anymore
