1269748944	20250921	202509	2025	2025.7151	MIL	MILITARY						MIL			CHNGOV	XI JINPING	CHN					GOV			1	017	017	01	1	0.0	10	1	10	-0.79365079365079	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021051500	https://www.channelnewsasia.com/east-asia/chnia-interested-expansion-solve-economic-problems-taiwan-official-5414416
1269749235	20251021	202510	2025	2025.7973	BUS	COMPANIES						BUS			LAB	EMPLOYEE						LAB			0	020	020	02	1	3.0	10	1	10	-2.37942122186495	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251021051500	https://www.mondaq.com:443/unitedstates/privacy-protection/1693936/california-privacy-protection-agency-issues-largest-monetary-penalty-to-date
1269749236	20251021	202510	2025	2025.7973	BUS	SERVER						BUS			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-6.33333333333333	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://timesofindia.indiatimes.com/technology/tech-news/amazon-web-services-back-online-after-15-hour-global-outage-takes-down-thousands-of-websites/articleshow/124713473.cms
1269749237	20251021	202510	2025	2025.7973	CAN	CANADA	CAN																		0	010	010	01	1	0.0	2	1	2	-2.74102079395085	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20251021051500	https://www.brandonsun.com/local/2025/10/20/three-charged-in-melinda-lynxleg-murder
1269749238	20251021	202510	2025	2025.7973	CAN	CANADIAN	CAN																		0	017	017	01	1	0.0	40	4	40	7.15489566613162	4	Govardhan, Uttar Pradesh, India	IN	IN36	17925	27.5	77.4667	-2096674	0								4	Govardhan, Uttar Pradesh, India	IN	IN36	17925	27.5	77.4667	-2096674	20251021051500	https://news.webindia123.com/news/Articles/World/20251021/4374853.html
1269749239	20251021	202510	2025	2025.7973	CAN	MANITOBA	CAN																		1	173	173	17	4	-5.0	12	1	10	-2.74102079395085	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20251021051500	https://www.brandonsun.com/local/2025/10/20/three-charged-in-melinda-lynxleg-murder
1269749240	20251021	202510	2025	2025.7973	CAN	CANADA	CAN																		1	190	190	19	4	-10.0	4	1	4	-2.74102079395085	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20251021051500	https://www.brandonsun.com/local/2025/10/20/three-charged-in-melinda-lynxleg-murder
1269749241	20251021	202510	2025	2025.7973	CHN	CHINA	CHN																		0	010	010	01	1	0.0	2	1	2	3.72960372960373	4	Lu Rong, Guangxi, China	CH	CH16	13057	22.0478	109.854	6020643	0								4	Lu Rong, Guangxi, China	CH	CH16	13057	22.0478	109.854	6020643	20251021051500	https://artdaily.com/news/186578/Gao-Xiaowu---Art-Reflecting-Modern-Chinese-Society
1269749242	20251021	202510	2025	2025.7973	CHN	CHINA	CHN																		0	020	020	02	1	3.0	2	1	2	3.72960372960373	4	Lu Rong, Guangxi, China	CH	CH16	13057	22.0478	109.854	6020643	0								4	Lu Rong, Guangxi, China	CH	CH16	13057	22.0478	109.854	6020643	20251021051500	https://artdaily.com/news/186578/Gao-Xiaowu---Art-Reflecting-Modern-Chinese-Society
1269749243	20251021	202510	2025	2025.7973	CHN	CHINA	CHN																		1	033	033	03	1	5.2	4	1	4	5.3921568627451	4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	0								4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	20251021051500	https://developingtelecoms.com/telecom-technology/enterprise-ecosystems/19216-cmi-and-yango-partner-for-digital-enterprise-solutions.html
1269749244	20251021	202510	2025	2025.7973	CHN	CHINA	CHN																		1	040	040	04	1	1.0	4	1	4	5.3921568627451	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20251021051500	https://developingtelecoms.com/telecom-technology/enterprise-ecosystems/19216-cmi-and-yango-partner-for-digital-enterprise-solutions.html
1269749245	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								BUS	ENTREPRENEUR						BUS			1	043	043	04	1	2.8	4	1	4	2.63157894736842	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251021051500	https://biztoc.com/x/00d53ece54bb5363
1269749246	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								BUS	ENTREPRENEUR						BUS			1	043	043	04	1	2.8	1	1	1	2.63157894736842	1	China	CH	CH		35	105	CH	1	Tanzania	TZ	TZ		-6	35	TZ	1	China	CH	CH		35	105	CH	20251021051500	https://biztoc.com/x/00d53ece54bb5363
1269749247	20251021	202510	2025	2025.7973	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	036	036	03	1	4.0	2	1	2	1.75913396481732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749248	20251021	202510	2025	2025.7973	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	036	036	03	1	4.0	2	1	2	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749249	20251021	202510	2025	2025.7973	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	040	040	04	1	1.0	2	1	2	1.75913396481732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749250	20251021	202510	2025	2025.7973	CHN	CHINESE	CHN								JPN	JAPAN	JPN								0	040	040	04	1	1.0	2	1	2	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749251	20251021	202510	2025	2025.7973	CHN	CANTON	CHN								JUD	COUNSEL						JUD			1	046	046	04	1	7.0	8	1	8	2.35690235690235	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Stark County, Ohio, United States	US	USOH		40.8167	-81.3665	1065576	3	Stark County, Ohio, United States	US	USOH		40.8167	-81.3665	1065576	20251021051500	https://www.prnewswire.com/news-releases/buckingham-welcomes-john-j-rambacher-as-senior-counsel-302589574.html
1269749252	20251021	202510	2025	2025.7973	CHN	CANTON	CHN								JUD	COUNSEL						JUD			1	046	046	04	1	7.0	2	1	2	2.35690235690235	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Stark County, Ohio, United States	US	USOH		40.8167	-81.3665	1065576	20251021051500	https://www.prnewswire.com/news-releases/buckingham-welcomes-john-j-rambacher-as-senior-counsel-302589574.html
1269749253	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								0	036	036	03	1	4.0	2	1	2	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749254	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								0	036	036	03	1	4.0	2	1	2	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	1	Malaysia	MY	MY		2.5	112.5	MY	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749255	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								MYS	MALAYSIA	MYS								0	036	036	03	1	4.0	6	1	6	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749256	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								USA	FLORIDA	USA								0	040	040	04	1	1.0	2	1	2	1.75913396481732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749257	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								USA	FLORIDA	USA								0	040	040	04	1	1.0	12	1	7	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749258	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								USA	FLORIDA	USA								0	040	040	04	1	1.0	6	1	3	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749259	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								USA	THE US	USA								1	160	160	16	4	-4.0	10	1	10	-0.19493177387914	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251021051500	https://www.fool.com.au/2025/10/21/asx-rare-earths-stocks-rocketing-on-us8-5-billion-trump-deal/
1269749260	20251021	202510	2025	2025.7973	CHN	CHINA	CHN								gin	JING			gin						1	040	040	04	1	1.0	4	1	4	5.3921568627451	4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	20251021051500	https://developingtelecoms.com/telecom-technology/enterprise-ecosystems/19216-cmi-and-yango-partner-for-digital-enterprise-solutions.html
1269749261	20251021	202510	2025	2025.7973	CHNGOV	CHINESE	CHN					GOV													0	036	036	03	1	4.0	6	1	6	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	0								4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749262	20251021	202510	2025	2025.7973	CHNMIL	CHINESE	CHN					MIL			COP	POLICEMEN						COP			1	190	190	19	4	-10.0	10	1	10	2.05949656750572	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20251021051500	http://www.bignewsnetwork.com/news/278647864/your-courage-dedication-serve-as-inspiration-uttarakhand-cm-dhami-honours-bravehearts-on-police-commemoration-day
1269749263	20251021	202510	2025	2025.7973	COP	POLICE						COP													1	012	012	01	1	-0.4	3	1	3	-2.37068965517241	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20251021051500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/pep-guardiola-pays-tribute-stuart-32716254
1269749264	20251021	202510	2025	2025.7973	COP	POLICEMEN						COP													1	016	016	01	1	-2.0	20	1	10	-14.2857142857142	0								0								0								20251021051500	https://www.thestar.com.my/news/nation/2025/10/21/two-policemen-plead-not-guilty-to-extortion
1269749265	20251021	202510	2025	2025.7973	COP	POLICE						COP													1	090	090	09	2	-2.0	3	1	3	-5.48780487804878	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.10tv.com/article/news/local/man-found-dead-after-being-shot-in-bexley/530-f45bfc95-a244-4ea1-9e92-a7f3388ef740
1269749266	20251021	202510	2025	2025.7973	COP	POLICE						COP													1	1711	171	17	4	-9.2	2	1	2	-4.46096654275093	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251021051500	https://www.news18.com/india/once-a-tea-seller-bihar-man-turns-cyber-fraud-kingpin-police-seizes-rs-1-05-crore-gold-ws-d-9648842.html
1269749267	20251021	202510	2025	2025.7973	COP	POLICE						COP													1	193	193	19	4	-10.0	8	1	8	-5.48780487804878	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.10tv.com/article/news/local/man-found-dead-after-being-shot-in-bexley/530-f45bfc95-a244-4ea1-9e92-a7f3388ef740
1269749268	20251021	202510	2025	2025.7973	COP	POLICE						COP			CVL	SETTLEMENT						CVL			1	046	046	04	1	7.0	10	1	10	-9.58333333333333	4	Kaeng Khro, Chaiyaphum, Thailand	TH	TH26	26473	16.1086	102.258	-3248353	4	Kaeng Khro, Chaiyaphum, Thailand	TH	TH26	26473	16.1086	102.258	-3248353	4	Kaeng Khro, Chaiyaphum, Thailand	TH	TH26	26473	16.1086	102.258	-3248353	20251021051500	https://www.bangkokpost.com/thailand/general/3124186/debt-collectors-stole-rabbit-broke-windows
1269749269	20251021	202510	2025	2025.7973	COP	POLICE						COP			CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	5	1	5	-4.46096654275093	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251021051500	https://www.news18.com/india/once-a-tea-seller-bihar-man-turns-cyber-fraud-kingpin-police-seizes-rs-1-05-crore-gold-ws-d-9648842.html
1269749270	20251021	202510	2025	2025.7973	COP	POLICE						COP			CVL	VILLAGE						CVL			1	190	190	19	4	-10.0	4	1	4	-4.46096654275093	4	Gopalganj, Bihar, India	IN	IN34	17604	26.4667	84.4333	-2096572	4	Gopalganj, Bihar, India	IN	IN34	17604	26.4667	84.4333	-2096572	4	Gopalganj, Bihar, India	IN	IN34	17604	26.4667	84.4333	-2096572	20251021051500	https://www.news18.com/india/once-a-tea-seller-bihar-man-turns-cyber-fraud-kingpin-police-seizes-rs-1-05-crore-gold-ws-d-9648842.html
1269749271	20251021	202510	2025	2025.7973	COP	POLICE						COP			EDU	STUDENT						EDU			1	114	114	11	3	-2.0	10	1	10	-8.4016393442623	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251021051500	https://www.news18.com/india/bengaluru-school-shocker-mother-alleges-9-year-old-son-beaten-with-pvc-pipe-by-principal-9649038.html
1269749272	20251021	202510	2025	2025.7973	COP	POLICE						COP			ESP	SPAIN	ESP								1	012	012	01	1	-0.4	2	1	2	-2.37068965517241	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251021051500	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/pep-guardiola-pays-tribute-stuart-32716254
1269749273	20251021	202510	2025	2025.7973	COP	DEPUTIES						COP			GOV	AUTHORITIES						GOV			1	130	130	13	3	-4.4	2	1	2	-6.66666666666667	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251021051500	https://kfoxtv.com/news/local/driver-arrested-after-fleeing-traffic-stop-in-el-paso-county
1269749274	20251021	202510	2025	2025.7973	COPJUD	DEPUTY						COP	JUD		JUD	LAWYER						JUD			1	112	112	11	3	-2.0	5	1	5	-14.2857142857142	0								0								0								20251021051500	https://www.thestar.com.my/news/nation/2025/10/21/two-policemen-plead-not-guilty-to-extortion
1269749275	20251021	202510	2025	2025.7973	CRM	THIEVES						CRM													1	111	111	11	3	-2.0	10	1	10	-4.19161676646706	4	Lake Macquarie, New South Wales, Australia	AS	AS02	5096	-33.0652	151.601	-1585125	0								4	Lake Macquarie, New South Wales, Australia	AS	AS02	5096	-33.0652	151.601	-1585125	20251021051500	https://www.newcastleherald.com.au/story/9093749/thieves-target-wallsend-war-memorial-plaques-at-federal-park/
1269749276	20251021	202510	2025	2025.7973	CRM	THIEVES						CRM													0	171	171	17	4	-9.2	10	1	10	-3.44827586206897	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://indianexpress.com/article/live-news/top-news-today-briefing-10318279/
1269749277	20251021	202510	2025	2025.7973	CRM	CRIMINAL						CRM			CVL	IMMIGRANT						CVL			0	014	014	01	1	0.0	2	1	2	-6.68693009118542	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749278	20251021	202510	2025	2025.7973	CRM	CRIMINAL						CRM			CVL	IMMIGRANT						CVL			0	014	014	01	1	0.0	2	1	2	-6.68693009118542	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	3	Bradenton, Florida, United States	US	USFL	FL081	27.4989	-82.5748	279311	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749279	20251021	202510	2025	2025.7973	CRM	CRIMINAL						CRM			CVL	IMMIGRANT						CVL			0	014	014	01	1	0.0	6	1	6	-6.68693009118542	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251021051500	https://www.yahoo.com/news/articles/homeland-security-kristi-noem-highlights-194319565.html
1269749280	20251021	202510	2025	2025.7973	CRM	CRIMINAL						CRM			MED	MEDIA						MED			1	180	180	18	4	-9.0	10	1	10	-9.4	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021051500	https://www.yahoo.com/news/articles/latvian-cybercrime-syndicate-busted-scamming-213015332.html
1269749281	20251021	202510	2025	2025.7973	CUB	CUBA	CUB																		0	190	190	19	4	-10.0	1	1	1	1.23927550047664	1	Cuba	CU	CU		22	-79.5	CU	0								1	China	CH	CH		35	105	CH	20251021051500	https://www.breitbart.com/latin-america/2025/10/20/trump-suggests-buying-argentine-beef-to-lower-prices-help-argentina-survive/
1269749282	20251021	202510	2025	2025.7973	CUB	CUBA	CUB																		0	190	190	19	4	-10.0	1	1	1	1.23927550047664	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20251021051500	https://www.breitbart.com/latin-america/2025/10/20/trump-suggests-buying-argentine-beef-to-lower-prices-help-argentina-survive/
1269749283	20251021	202510	2025	2025.7973	CUB	CUBA	CUB								GBR	BIRMINGHAM	GBR								1	036	036	03	1	4.0	5	1	5	2.63157894736842	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20251021051500	https://www.traveldailymedia.com/pata-brings-its-australasia-training-roadshow-to-chester/
1269749284	20251021	202510	2025	2025.7973	CVL	RESIDENTS						CVL													1	012	012	01	1	-0.4	2	1	2	-1.13168724279836	4	Riverton, South Australia, Australia	AS	AS05	5274	-34.1551	138.748	-1597682	0								4	Riverton, South Australia, Australia	AS	AS05	5274	-34.1551	138.748	-1597682	20251021051500	https://www.stockjournal.com.au/story/9092276/marrabel-residents-concerned-about-northern-transmission-project/
1269749285	20251021	202510	2025	2025.7973	CVL	VOTER						CVL													1	013	013	01	1	0.4	5	1	5	1.96399345335516	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251021051500	https://www.chronicleonline.com/opinion/columnists/americans-lack-trust-in-rfk-jr-as-health-chief/article_003cc0a5-62ad-5e47-8e5d-438f045bd933.html
1269749286	20251021	202510	2025	2025.7973	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	5	1	5	7.58196721311475	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251021051500	https://vietnamnews.vn/life-style/1727722/kate-festival-2025-spreads-vibrant-colours-unity-of-cham-people.html
1269749287	20251021	202510	2025	2025.7973	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	5	1	5	7.58196721311475	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20251021051500	https://vietnamnews.vn/life-style/1727722/kate-festival-2025-spreads-vibrant-colours-unity-of-cham-people.html
1269749288	20251021	202510	2025	2025.7973	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	8	1	8	9.00692840646651	4	Leeton, New South Wales, Australia	AS	AS02	5057	-34.551	146.405	-1583310	0								4	Leeton, New South Wales, Australia	AS	AS02	5057	-34.551	146.405	-1583310	20251021051500	https://www.miragenews.com/roxy-redevelopment-secures-top-nsw-master-1554521/
