1274198708	20241114	202411	2024	2024.8603											GOVOPP	GOVERNMENT						GOV	OPP		0	170	170	17	4	-7.0	10	1	10	-2.40073868882733	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251114144500	https://www.dw.com/en/why-is-india-upping-forces-at-chokepoint-with-bangladesh/a-74745741
1274199159	20251114	202511	2025	2025.8603	EDUGOV	SCHOOL						EDU	GOV		EDU	STUDENT						EDU			1	051	051	05	1	3.4	10	1	10	1.88235294117647	4	Polur, Tamil Nadu, India	IN	IN25	70254	12.5	79.1333	-2108155	4	Polur, Tamil Nadu, India	IN	IN25	70254	12.5	79.1333	-2108155	4	Polur, Tamil Nadu, India	IN	IN25	70254	12.5	79.1333	-2108155	20251114144500	https://www.thehindu.com/news/national/tamil-nadu/butterfly-express-an-initiative-to-provide-library-for-village-schools-inaugurated-at-don-bosco-school-in-tiruvannamalai/article70280306.ece
1274199160	20251114	202511	2025	2025.8603	EDUGOV	COLLEGE						EDU	GOV		LEG	CONGRESSMAN						LEG			0	020	020	02	1	3.0	2	1	2	-2.50231696014829	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	3	Beloit, Wisconsin, United States	US	USWI	WI105	42.5083	-89.0318	1561548	20251114144500	https://www.foxnews.com/politics/congressman-says-he-blown-off-wisconsin-college-accused-blocking-new-tpusa-chapter
1274199161	20251114	202511	2025	2025.8603	EDUHLH	COLLEGE						EDU	HLH												0	051	051	05	1	3.4	3	1	3	3.08880308880309	4	Mangalore, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	0								4	Mangalore, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20251114144500	https://www.mangalorean.com/explora-2025-international-homoeopathy-conference-held-at-father-muller-homoeopathic-medical-college/
1274199162	20251114	202511	2025	2025.8603	EGY	EGYPT	EGY																		0	016	016	01	1	-2.0	4	1	4	-10.3896103896104	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20251114144500	https://www.manchestereveningnews.co.uk/news/uk-news/failed-asylum-seeker-appears-court-32876075
1274199163	20251114	202511	2025	2025.8603	EGY	ALEXANDRIA	EGY								LAB	WORKER						LAB			1	060	060	06	2	6.0	10	1	10	4.60704607046071	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://www.forbes.com/sites/greatspeculations/2025/11/14/sterling-infrastructure-stock-tumbled-20--opportunity-or-trap/
1274199164	20251114	202511	2025	2025.8603	EGYJUD	EGYPT	EGY					JUD			EGY	EGYPT	EGY								1	010	010	01	1	0.0	1	1	1	-10.3896103896104	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20251114144500	https://www.manchestereveningnews.co.uk/news/uk-news/failed-asylum-seeker-appears-court-32876075
1274199165	20251114	202511	2025	2025.8603	EGYJUD	EGYPT	EGY					JUD			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	-10.3896103896104	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20251114144500	https://www.manchestereveningnews.co.uk/news/uk-news/failed-asylum-seeker-appears-court-32876075
1274199166	20251114	202511	2025	2025.8603	ELI	ACTOR						ELI			AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	4.83193277310924	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20251114144500	https://thepeninsulaqatar.com/article/14/11/2025/qatari-play-shoeshiner-wins-two-awards-at-kuwait-international-monodrama-festival
1274199167	20251114	202511	2025	2025.8603	EST	ESTONIAN	EST								PSE	GAZA	PSE								0	051	051	05	1	3.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199168	20251114	202511	2025	2025.8603	EST	ESTONIAN	EST								PSE	GAZA	PSE								0	051	051	05	1	3.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199169	20251114	202511	2025	2025.8603	EST	ESTONIAN	EST								PSE	GAZA	PSE								0	070	070	07	2	7.0	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199170	20251114	202511	2025	2025.8603	EST	ESTONIAN	EST								PSE	GAZA	PSE								0	070	070	07	2	7.0	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199171	20251114	202511	2025	2025.8603	EST	ESTONIAN	EST								PSE	GAZA	PSE								1	073	073	07	2	7.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199172	20251114	202511	2025	2025.8603	EST	ESTONIAN	EST								PSE	GAZA	PSE								1	073	073	07	2	7.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199173	20251114	202511	2025	2025.8603	ESTREF	ESTONIA	EST					REF			ISR	ISRAEL	ISR								0	051	051	05	1	3.4	4	1	4	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199174	20251114	202511	2025	2025.8603	ESTREF	ESTONIA	EST					REF			ISR	ISRAEL	ISR								0	070	070	07	2	7.0	4	1	4	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199175	20251114	202511	2025	2025.8603	ESTREF	ESTONIA	EST					REF			ISR	ISRAEL	ISR								1	073	073	07	2	7.4	4	1	4	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199176	20251114	202511	2025	2025.8603	ESTREF	ESTONIA	EST					REF			ISRHLH	ISRAEL	ISR					HLH			1	073	073	07	2	7.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199177	20251114	202511	2025	2025.8603	ESTREF	ESTONIA	EST					REF			ISRHLH	ISRAEL	ISR					HLH			1	073	073	07	2	7.4	4	1	3	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199178	20251114	202511	2025	2025.8603	ESTREF	ESTONIAN	EST					REF			PSE	GAZA	PSE								0	051	051	05	1	3.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199179	20251114	202511	2025	2025.8603	ESTREF	ESTONIAN	EST					REF			PSE	GAZA	PSE								0	070	070	07	2	7.0	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199180	20251114	202511	2025	2025.8603	ESTREF	ESTONIAN	EST					REF			PSE	GAZA	PSE								1	073	073	07	2	7.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199181	20251114	202511	2025	2025.8603	ESTREF	ESTONIAN	EST					REF			PSEHLH	GAZA	PSE					HLH			1	073	073	07	2	7.4	2	1	2	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199182	20251114	202511	2025	2025.8603	ESTREF	ESTONIAN	EST					REF			PSEHLH	GAZA	PSE					HLH			1	073	073	07	2	7.4	1	1	1	-4.94117647058824	1	Estonia	EN	EN		59	26	EN	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Estonia	EN	EN		59	26	EN	20251114144500	https://www.baltictimes.com/estonian_refugee_council_continues_distributing_food_aid_in_gaza_with_the_support_of_the_estonian_ministry_of_foreign_affairs/
1274199183	20251114	202511	2025	2025.8603	ETH	ETHIOPIA	ETH																		1	043	043	04	1	2.8	10	1	10	5.94059405940594	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20251114144500	https://www.ena.et/web/eng/w/eng_7705730
1274199184	20251114	202511	2025	2025.8603	ETH	ETHIOPIAN	ETH																		1	057	057	05	1	8.0	3	1	3	2.76243093922652	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20251114144500	https://www.ecofinagency.com/news-digital/1411-50491-rvb-signs-agreement-with-ethiopia-s-sovereign-wealth-fund-preparing-first-africa-entry
1274199185	20251114	202511	2025	2025.8603	EUR	EUROPE	EUR																		1	051	051	05	1	3.4	3	1	3	2.18978102189781	1	Greece	GR	GR		39	22	GR	0								1	Greece	GR	GR		39	22	GR	20251114144500	https://athens-times.com/dei-130-mw-of-solar-added-to-operational-res-portfolio-in-romania/
1274199186	20251114	202511	2025	2025.8603	EUR	EUROPEAN	EUR																		1	111	111	11	3	-2.0	10	1	10	-0.18348623853211	0								0								0								20251114144500	https://www.forbes.com/sites/forrester/2025/11/14/digital-commerce-2026-agentic-ai-bold-moves-and-tough-lessons/
1274199187	20251114	202511	2025	2025.8603	EUR	EUROPEAN	EUR								COL	COLOMBIA	COL								1	040	040	04	1	1.0	6	1	6	0.49019607843137	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20251114144500	https://www.haitilibre.com/en/news-46208-celac-eu-presidential-advisor-smith-augustin-s-busy-agenda.html
1274199188	20251114	202511	2025	2025.8603	EUR	EUROPEAN	EUR								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	1	1	1	1.42857142857143	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	France	FR	FR		46	2	FR	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20251114144500	https://en.interfax.com.ua/news/general/1120644.html
1274199189	20251114	202511	2025	2025.8603	FRA	PARIS	FRA																		0	010	010	01	1	0.0	1	1	1	2.72873194221508	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251114144500	https://www.interviewmagazine.com/culture/nick-cave-and-jenny-holzer-at-the-obama-presidential-center
1274199190	20251114	202511	2025	2025.8603	FRA	FRANCE	FRA																		0	0331	033	03	1	5.2	4	1	4	3.15985130111524	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20251114144500	https://www.liverpoolecho.co.uk/whats-on/food-drink-news/customers-rush-bm-stores-celebrations-32875009
1274199191	20251114	202511	2025	2025.8603	FRA	FRANCE	FRA																		0	056	056	05	1	7.0	2	1	2	2.72873194221508	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251114144500	https://www.interviewmagazine.com/culture/nick-cave-and-jenny-holzer-at-the-obama-presidential-center
1274199192	20251114	202511	2025	2025.8603	FRA	FRANCE	FRA								AUS	VICTORIA	AUS								1	013	013	01	1	0.4	2	1	2	-0.15723270440252	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251114144500	https://www.dailymail.co.uk/home/books/article-15291643/The-truth-Joan-Arcs-heavenly-visions-LEGENDA-REAL-WOMEN-MYTHS-SHAPED-EUROPE-Janina-Ramirez-book-review.html
1274199193	20251114	202511	2025	2025.8603	FRA	PARIS	FRA								DEU	GERMANY	DEU								0	190	190	19	4	-10.0	2	1	2	-0.7223113964687	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20251114144500	https://www.thenationalnews.com/climate/2025/11/14/the-numbers-are-quite-shocking-uae-minister-says-water-security-needs-to-be-prioritised/
1274199194	20251114	202511	2025	2025.8603	FRA	FRANCE	FRA								MCOELIGOV	ALBERT	MCO					ELI	GOV		1	013	013	01	1	0.4	2	1	2	-0.15723270440252	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251114144500	https://www.dailymail.co.uk/home/books/article-15291643/The-truth-Joan-Arcs-heavenly-visions-LEGENDA-REAL-WOMEN-MYTHS-SHAPED-EUROPE-Janina-Ramirez-book-review.html
1274199195	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		1	020	020	02	1	3.0	4	1	4	3.53982300884956	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251114144500	https://elitetraveler.com/finest-dining/wines-and-spirits/toreador-cocktail
1274199196	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		0	0231	023	02	1	3.4	4	1	4	4.93827160493827	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114144500	https://www.dailymail.co.uk/tvshowbiz/article-15284017/Children-Need-iconic-moments-Joanna-Lumley-Taylor-Swift-Louie-Spence.html
1274199197	20251114	202511	2025	2025.8603	GBR	MANCHESTER	GBR																		1	036	036	03	1	4.0	10	1	10	1.09170305676856	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20251114144500	https://thetab.com/2025/11/14/what-actually-went-down-between-mafs-julia-ruth-and-joe-after-the-holiday-and-its-juicy
1274199198	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	4	1	2	3.02066772655008	4	Merthyr Tydfil, Merthyr Tydfil, United Kingdom	UK	UKY3	40183	51.75	-3.38333	-2602931	0								4	Merthyr Tydfil, Merthyr Tydfil, United Kingdom	UK	UKY3	40183	51.75	-3.38333	-2602931	20251114144500	https://www.mirror.co.uk/news/royals/king-charles-heads-south-wales-36248113
1274199199	20251114	202511	2025	2025.8603	GBR	LEEDS	GBR																		1	043	043	04	1	2.8	10	1	10	-7.33137829912023	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20251114144500	https://www.bbc.co.uk/news/articles/c9v14j2egeko
1274199200	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		0	051	051	05	1	3.4	1	1	1	3.08880308880309	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20251114144500	https://www.mangalorean.com/explora-2025-international-homoeopathy-conference-held-at-father-muller-homoeopathic-medical-college/
1274199201	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		0	051	051	05	1	3.4	4	1	4	-2.71317829457365	4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	0								4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	20251114144500	https://www.christiantoday.com/news/christian-charity-urges-churches-to-reach-out-to-homeless-women
1274199202	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		0	051	051	05	1	3.4	4	1	4	-4.58553791887125	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Beaconsfield, Buckinghamshire, United Kingdom	UK	UKB9	40114	51.6	-0.633333	-2589471	20251114144500	https://www.irishtimes.com/crime-law/courts/2025/11/15/an-irishman-murdered-in-london-what-really-got-to-me-was-what-his-killer-stole-the-cottage-pie/
1274199203	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		1	052	052	05	1	3.5	4	1	4	1.36612021857923	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20251114144500	https://www.cotswoldjournal.co.uk/news/25622627.hayley-valentine-appointed-new-bbc-scotland-director/
1274199204	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		0	057	057	05	1	8.0	1	1	1	6.93739424703892	4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	0								4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251114144500	https://www.mining-technology.com/news/copper-quest-to-acquire-alpine-gold/
1274199205	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		0	057	057	05	1	8.0	1	1	1	6.93739424703892	1	United Kingdom	UK	UK		54	-4	UK	0								4	Kitimat, British Columbia, Canada	CA	CA02	154724	54	-128.7	-567354	20251114144500	https://www.mining-technology.com/news/copper-quest-to-acquire-alpine-gold/
1274199206	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	1	1	1	1.36612021857923	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251114144500	https://www.cotswoldjournal.co.uk/news/25622627.hayley-valentine-appointed-new-bbc-scotland-director/
1274199207	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	1	1	1	1.36612021857923	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251114144500	https://www.cotswoldjournal.co.uk/news/25622627.hayley-valentine-appointed-new-bbc-scotland-director/
1274199208	20251114	202511	2025	2025.8603	GBR	UNITED KINGDOM	GBR																		1	110	110	11	3	-2.0	2	1	2	1.36612021857923	4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	0								4	Midlands, Leicestershire, United Kingdom	UK	UKH5	40119	52.75	-1.5	-2603074	20251114144500	https://www.cotswoldjournal.co.uk/news/25622627.hayley-valentine-appointed-new-bbc-scotland-director/
