1269925289	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	CONGRESSWOMAN						LEG			0	010	010	01	1	0.0	1	1	1	-1.58478605388273	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251022000000	https://www.yahoo.com/news/articles/arizona-sues-over-mike-johnson-225543455.html
1269925290	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	CONGRESSWOMAN						LEG			0	010	010	01	1	0.0	1	1	1	-1.58478605388273	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251022000000	https://www.yahoo.com/news/articles/arizona-sues-over-mike-johnson-225543455.html
1269925291	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	CONGRESSWOMAN						LEG			1	010	010	01	1	0.0	2	1	2	-6.3400576368876	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251022000000	https://www.el-balad.com/6740296
1269925292	20251022	202510	2025	2025.8000	USA	NORTH CAROLINA	USA								LEG	CHAMBER						LEG			1	010	010	01	1	0.0	3	1	3	-0.19342359767892	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251022000000	https://www.yahoo.com/news/articles/lawmaker-wants-north-carolina-tap-230751189.html
1269925293	20251022	202510	2025	2025.8000	USA	NORTH CAROLINA	USA								LEG	CHAMBER						LEG			1	026	026	02	1	4.0	3	1	3	-0.19342359767892	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251022000000	https://www.yahoo.com/news/articles/lawmaker-wants-north-carolina-tap-230751189.html
1269925294	20251022	202510	2025	2025.8000	USA	NORTH CAROLINA	USA								LEG	SENATE						LEG			0	040	040	04	1	1.0	10	1	10	-1.08932461873639	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251022000000	https://www.wilsontimes.com/news/wilson-drawn-out-of-1st-congressional-district-bcfb617c
1269925295	20251022	202510	2025	2025.8000	USA	ILLINOIS	USA								LEG	CONGRESS						LEG			1	046	046	04	1	7.0	10	1	10	0	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251022000000	https://www.effinghamdailynews.com/news/local_news/nearly-2-million-illinoisians-set-to-lose-snap-benefits-amid-congressional-stalemate/article_c66cbdf8-968b-4329-a1fd-6fedec0e5279.html
1269925296	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	SENATOR						LEG			0	051	051	05	1	3.4	1	1	1	-2.1015761821366	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251022000000	https://www.yahoo.com/news/articles/trump-nominee-withdraws-following-rare-233826150.html
1269925297	20251022	202510	2025	2025.8000	USA	FLORIDA	USA								LEG	SENATOR						LEG			0	051	051	05	1	3.4	5	1	5	-2.1015761821366	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251022000000	https://www.yahoo.com/news/articles/trump-nominee-withdraws-following-rare-233826150.html
1269925298	20251022	202510	2025	2025.8000	USA	WASHINGTON	USA								LEG	LAWMAKER						LEG			1	101	101	10	3	-5.0	4	2	4	-7.56972111553785	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://kpic.com/news/nation-world/democratic-lawmakers-demand-answers-for-american-citizens-allegedly-being-detained-by-ice-robert-garcia-dick-blumenthal-donald-trump
1269925299	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	110	110	11	3	-2.0	8	2	8	-3.1496062992126	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251022000000	https://www.wlky.com/article/paul-ingrassia-nomination-controversy-mlk-comments/69111046
1269925300	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	SENATOR						LEG			0	110	110	11	3	-2.0	1	1	1	-2.1015761821366	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251022000000	https://www.yahoo.com/news/articles/trump-nominee-withdraws-following-rare-233826150.html
1269925301	20251022	202510	2025	2025.8000	USA	FLORIDA	USA								LEG	SENATOR						LEG			0	110	110	11	3	-2.0	3	1	3	-2.1015761821366	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251022000000	https://www.yahoo.com/news/articles/trump-nominee-withdraws-following-rare-233826150.html
1269925302	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								LEG	CONGRESSWOMAN						LEG			0	120	120	12	3	-4.0	1	1	1	-1.58478605388273	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20251022000000	https://www.yahoo.com/news/articles/arizona-sues-over-mike-johnson-225543455.html
1269925303	20251022	202510	2025	2025.8000	USA	ARIZONA	USA								LEG	CONGRESS						LEG			1	120	120	12	3	-4.0	2	1	2	-1.58478605388273	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20251022000000	https://www.yahoo.com/news/articles/arizona-sues-over-mike-johnson-225543455.html
1269925304	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								MED	MEDIA						MED			0	010	010	01	1	0.0	8	2	8	-3.54277340172193	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251022000000	https://www.yahoo.com/news/articles/trump-pick-lead-federal-watchdog-231614281.html
1269925305	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								MED	MEDIA						MED			0	010	010	01	1	0.0	4	1	4	-1.2718023255814	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251022000000	http://www.tnledger.com/editorial/Article.aspx?id=195914
1269925306	20251022	202510	2025	2025.8000	USA	COLORADO	USA								MED	WEBSITE						MED			1	042	042	04	1	1.9	5	1	5	2.84090909090909	0								0								0								20251022000000	https://www.yahoo.com/news/articles/fox21-viewer-helps-toys-tots-224059260.html
1269925307	20251022	202510	2025	2025.8000	USA	CHICAGO	USA								MEDBUS	MEDIA						MED	BUS		1	020	020	02	1	3.0	7	1	7	-2.85714285714286	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251022000000	https://www.yahoo.com/news/articles/chicago-mayor-proposes-groundbreaking-tax-224056436.html
1269925308	20251022	202510	2025	2025.8000	USA	LOS ANGELES	USA								MEDMED	MEDIA						MED	MED		1	042	042	04	1	1.9	20	2	20	1.15606936416185	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251022000000	http://www.londonmercury.com/news/278649318/rene-perras-interviews-legal-leaders-at-shades-of-mass-2025-annual-convention-in-los-angeles
1269925309	20251022	202510	2025	2025.8000	USA	LOS ANGELES	USA								MEDMED	MEDIA						MED	MED		1	043	043	04	1	2.8	20	2	20	1.15606936416185	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251022000000	http://www.londonmercury.com/news/278649318/rene-perras-interviews-legal-leaders-at-shades-of-mass-2025-annual-convention-in-los-angeles
1269925310	20251022	202510	2025	2025.8000	USA	MAINE	USA								MILMIL	ARMY						MIL	MIL		0	190	190	19	4	-10.0	4	2	4	-7.21925133689839	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://www.wyff4.com/article/mass-shootings-data-october-2025/69063825
1269925311	20251022	202510	2025	2025.8000	USA	MAINE	USA								MILMIL	ARMY						MIL	MIL		0	190	190	19	4	-10.0	16	2	16	-7.21925133689839	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20251022000000	https://www.wyff4.com/article/mass-shootings-data-october-2025/69063825
1269925312	20251022	202510	2025	2025.8000	USA	UNITED STATES	USA								MILMIL	ARMY						MIL	MIL		0	190	190	19	4	-10.0	2	2	2	-7.21925133689839	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20251022000000	https://www.wyff4.com/article/mass-shootings-data-october-2025/69063825
