1262035094	20240909	202409	2024	2024.6822	AFR	AFRICA	AFR								ETH	ADDIS ABABA	ETH								1	046	046	04	1	7.0	2	1	2	0.495867768595041	1	Egypt	EG	EG		27	30	EG	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	1	Egypt	EG	EG		27	30	EG	20250909024500	https://www.newsghana.com.gh/african-leaders-demand-climate-justice-at-addis-summit/
1262035516	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													0	040	040	04	1	1.0	10	1	10	2.02103526500309	3	Spirit Mound, South Dakota, United States	US	USSD	SD027	42.8745	-96.9589	1265382	0								3	Spirit Mound, South Dakota, United States	US	USSD		42.8745	-96.9589	1265382	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262035517	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													1	043	043	04	1	2.8	10	1	10	-1.375	3	Haystack Rock, Oregon, United States	US	USOR	OR011	43.0862	-124.438	1121707	0								3	Haystack Rock, Oregon, United States	US	USOR		43.0862	-124.438	1121707	20250909024500	https://www.beachconnection.net/news/humpback-whales-cavorting-ncoast-feeding-frenzy090425.php
1262035518	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													0	046	046	04	1	7.0	10	1	10	2.02103526500309	3	Spirit Mound, South Dakota, United States	US	USSD	SD027	42.8745	-96.9589	1265382	0								3	Spirit Mound, South Dakota, United States	US	USSD		42.8745	-96.9589	1265382	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262035519	20250909	202509	2025	2025.6822	EDU	STUDENT						EDU													0	051	051	05	1	3.4	6	1	6	2.22841225626741	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://www.santacruzsentinel.com/2025/09/08/cabrillo-college-opens-new-multicultural-student-center/
1262035520	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													0	061	061	06	2	6.4	9	3	9	-2.25872689938398	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	0								3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262035521	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													1	071	071	07	2	7.4	4	1	4	-0.95923261390888	3	Best School, Michigan, United States	US	USMI	MI125	42.4703	-83.1624	621194	0								3	Best School, Michigan, United States	US	USMI		42.4703	-83.1624	621194	20250909024500	https://rivergrandrapids.com/ixp/87/p/michigan-school-lunch-funding-2025/
1262035522	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													1	071	071	07	2	7.4	4	1	4	-0.95923261390888	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								3	Best School, Michigan, United States	US	USMI		42.4703	-83.1624	621194	20250909024500	https://rivergrandrapids.com/ixp/87/p/michigan-school-lunch-funding-2025/
1262035523	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													1	071	071	07	2	7.4	7	1	7	-0.95923261390888	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250909024500	https://rivergrandrapids.com/ixp/87/p/michigan-school-lunch-funding-2025/
1262035524	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													1	120	120	12	3	-4.0	10	1	10	2.94117647058823	3	Terre Haute, Indiana, United States	US	USIN	IN167	39.4667	-87.4139	444648	0								3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	20250909024500	https://www.wthitv.com/news/teens-soar-in-new-aviation-academy-program/article_2c412265-e58f-4ae0-a4c4-48da1a36a327.html
1262035525	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													0	125	125	12	3	-5.0	5	1	5	-2.62216924910608	3	Dauphin County, Pennsylvania, United States	US	USPA	PA043	40.6279	-76.7525	1213667	0								3	Dauphin County, Pennsylvania, United States	US	USPA		40.6279	-76.7525	1213667	20250909024500	https://www.wgal.com/article/susquehanna-township-families-express-frustration-school-bus-driver-shortage/66018310
1262035526	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU													0	138	138	13	3	-7.0	12	3	6	-2.25872689938398	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262035527	20250909	202509	2025	2025.6822	EDU	STUDENT						EDU			AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	5.26315789473684	0								0								0								20250909024500	https://today.wisc.edu/events/view/211531
1262035528	20250909	202509	2025	2025.6822	EDU	STUDENT						EDU			AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	5.26315789473684	0								0								0								20250909024500	https://today.wisc.edu/events/view/211531
1262035529	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			COP	POLICE						COP			0	112	112	11	3	-2.0	10	1	10	-6.92307692307692	0								0								0								20250909024500	https://www.inforum.com/news/fargo/fargo-police-respond-to-possible-school-threat-juvenile-says-it-was-a-joke
1262035530	20250909	202509	2025	2025.6822	EDU	COLLEGE						EDU			CVL	RESIDENTS						CVL			1	018	018	01	1	3.4	5	1	5	0	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://www.kbtx.com/2025/09/09/college-station-midtown-developer-residents-share-concerns-about-potential-data-center/
1262035531	20250909	202509	2025	2025.6822	EDU	COLLEGE						EDU			CVL	COMMUNITY						CVL			1	0353	035	03	1	7.0	5	1	5	6.36942675159236	0								0								0								20250909024500	https://santamariatimes.com/news/local/summer-movies-in-the-park-premiers-friday-at-machado-plaza/article_db908e7b-c40a-401b-8203-1fd7c493482b.html
1262035532	20250909	202509	2025	2025.6822	EDU	UNIVERSITY						EDU			GOV	ADMINISTRATION						GOV			1	181	181	18	4	-9.0	10	1	10	-4.29553264604811	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20250909024500	https://www.washingtonblade.com/2025/09/08/activists-in-ukrainian-city-hold-annual-pride-event/
1262035533	20250909	202509	2025	2025.6822	EDU	STUDENT						EDU			UAF	TERRORIST						UAF			1	193	193	19	4	-10.0	10	1	10	-4.10798122065728	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250909024500	https://www.ynetnews.com/article/hj3aje65lg
1262035534	20250909	202509	2025	2025.6822	EDU	STUDENT						EDU			USA	CALIFORNIA	USA								1	010	010	01	1	0.0	8	1	8	0.0654022236756	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://santamariatimes.com/news/calmatters/california-changed-the-way-it-teaches-science-but-test-scores-remain-low/article_9d08e6e8-a7ad-5083-b4e0-22437edcbfb6.html
1262035535	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			USA	TEXAS	USA								0	044	044	04	1	2.5	9	3	9	-2.25872689938398	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262035536	20250909	202509	2025	2025.6822	EDU	COLLEGE						EDU			USA	TEXAS	USA								1	051	051	05	1	3.4	6	1	6	2.23880597014925	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20250909024500	https://news.wjct.org/2025-09-08/how-rolling-back-the-texas-dream-act-is-affecting-thousands-of-students
1262035537	20250909	202509	2025	2025.6822	EDU	COLLEGE						EDU			USA	TEXAS	USA								1	051	051	05	1	3.4	2	1	2	2.23880597014925	1	Spain	SP	SP		40	-4	SP	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Spain	SP	SP		40	-4	SP	20250909024500	https://news.wjct.org/2025-09-08/how-rolling-back-the-texas-dream-act-is-affecting-thousands-of-students
1262035538	20250909	202509	2025	2025.6822	EDU	COLLEGE						EDU			USA	TEXAS	USA								1	051	051	05	1	3.4	2	1	2	2.23880597014925	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://news.wjct.org/2025-09-08/how-rolling-back-the-texas-dream-act-is-affecting-thousands-of-students
1262035539	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			USA	UNITED STATES	USA								0	061	061	06	2	6.4	6	3	6	-2.25872689938398	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262035540	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			USA	TEXAS	USA								0	138	138	13	3	-7.0	18	3	9	-2.25872689938398	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262035541	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			USAEDU	CLEVELAND	USA					EDU			1	042	042	04	1	1.9	1	1	1	-2.72727272727273	3	Lompoc Valley, California, United States	US	USCA	CA083	34.6097	-120.307	251976	3	Lompoc Valley, California, United States	US	USCA		34.6097	-120.307	251976	3	Lompoc Valley, California, United States	US	USCA		34.6097	-120.307	251976	20250909024500	https://santamariatimes.com/news/local/lompoc-hospital-hosting-free-lecture-series-on-arthritis-neck-and-joint-pain/article_4e2c0afc-3876-4b6c-82cf-8f133e0a3224.html
1262035542	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			USAEDU	CLEVELAND	USA					EDU			1	042	042	04	1	1.9	1	1	1	-2.72727272727273	3	Lompoc Valley, California, United States	US	USCA	CA083	34.6097	-120.307	251976	2	California, United States	US	USCA		36.17	-119.746	CA	3	Lompoc Valley, California, United States	US	USCA		34.6097	-120.307	251976	20250909024500	https://santamariatimes.com/news/local/lompoc-hospital-hosting-free-lecture-series-on-arthritis-neck-and-joint-pain/article_4e2c0afc-3876-4b6c-82cf-8f133e0a3224.html
1262035543	20250909	202509	2025	2025.6822	EDU	SCHOOL						EDU			USAEDU	CLEVELAND	USA					EDU			1	042	042	04	1	1.9	8	1	8	-2.72727272727273	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://santamariatimes.com/news/local/lompoc-hospital-hosting-free-lecture-series-on-arthritis-neck-and-joint-pain/article_4e2c0afc-3876-4b6c-82cf-8f133e0a3224.html
1262035544	20250909	202509	2025	2025.6822	ELI	ACTOR						ELI													1	020	020	02	1	3.0	5	1	5	3.38028169014085	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250909024500	https://naija247news.com/2025/09/09/nollywood-must-prioritize-talent-over-looks-to-sustain-its-greatness-kanayo-o-kanayo/
1262035545	20250909	202509	2025	2025.6822	EUR	EUROPEAN	EUR								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	5	1	5	0	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250909024500	https://www.ctvnews.ca/world/article/us-and-european-officials-meet-to-discuss-new-sanctions-on-russia/
1262035546	20250909	202509	2025	2025.6822	EUR	EUROPEAN	EUR								UKR	UKRAINE	UKR								0	036	036	03	1	4.0	3	1	3	-7.92580101180439	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250909024500	https://www.newsghana.com.gh/kremlin-dismisses-new-sanctions-as-peace-talks-stall/
1262035547	20250909	202509	2025	2025.6822	FIN	FINLAND	FIN																		0	051	051	05	1	3.4	4	1	4	-8.34181078331634	1	Finland	FI	FI		64	26	FI	0								1	Finland	FI	FI		64	26	FI	20250909024500	https://dailytrust.com/lessons-from-simon-ekpas-incarceration/
1262035548	20250909	202509	2025	2025.6822	FIN	FINLAND	FIN								IGOEURSCE	OSCE	EUR	SCE				IGO			1	017	017	01	1	0.0	10	1	10	6.77966101694915	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20250909024500	https://www.newscentralasia.net/2025/09/09/the-osce-chairperson-in-offices-special-envoy-terhi-hakala-is-in-visit-to-ashgabat/
1262035549	20250909	202509	2025	2025.6822	FIN	FINLAND	FIN								IGOEURSCE	OSCE	EUR	SCE				IGO			1	057	057	05	1	8.0	3	1	3	6.77966101694915	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20250909024500	https://www.newscentralasia.net/2025/09/09/the-osce-chairperson-in-offices-special-envoy-terhi-hakala-is-in-visit-to-ashgabat/
1262035550	20250909	202509	2025	2025.6822	FIN	FINLAND	FIN								IGOEURSCE	OSCE	EUR	SCE				IGO			1	057	057	05	1	8.0	7	1	7	6.77966101694915	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	4	Ashgabat, Ahal, Turkmenistan	TX	TX01	147325	37.95	58.3833	-2557812	20250909024500	https://www.newscentralasia.net/2025/09/09/the-osce-chairperson-in-offices-special-envoy-terhi-hakala-is-in-visit-to-ashgabat/
1262035551	20250909	202509	2025	2025.6822	FRA	FRENCH	FRA								FRAMED	FRANCE	FRA					MED			0	040	040	04	1	1.0	2	2	2	-1.26404494382023	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250909024500	https://news.wjct.org/2025-09-08/the-french-government-collapses-after-pm-francois-bayrou-loses-confidence-vote
1262035552	20250909	202509	2025	2025.6822	FRA	FRENCH	FRA								MED	JOURNALIST						MED			0	040	040	04	1	1.0	14	2	14	-1.26404494382023	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250909024500	https://news.wjct.org/2025-09-08/the-french-government-collapses-after-pm-francois-bayrou-loses-confidence-vote
1262035553	20250909	202509	2025	2025.6822	FRAMED	FRANCE	FRA					MED			FRA	FRENCH	FRA								0	040	040	04	1	1.0	2	2	2	-1.26404494382023	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250909024500	https://news.wjct.org/2025-09-08/the-french-government-collapses-after-pm-francois-bayrou-loses-confidence-vote
1262035554	20250909	202509	2025	2025.6822	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	4	1	2	-13.2723112128147	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	0								4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	20250909024500	https://www.lowellsun.com/2025/09/08/arrest-log-606/
1262035555	20250909	202509	2025	2025.6822	GBR	UNITED KINGDOM	GBR																		1	180	180	18	4	-9.0	4	1	4	-13.2723112128147	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250909024500	https://www.lowellsun.com/2025/09/08/arrest-log-606/
1262035556	20250909	202509	2025	2025.6822	GBR	UNITED KINGDOM	GBR								CRM	CRIMINAL						CRM			1	010	010	01	1	0.0	2	1	2	-13.2723112128147	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	4	Exeter, Devon, United Kingdom	UK	UKD4	40104	50.7	-3.53333	-2595805	20250909024500	https://www.lowellsun.com/2025/09/08/arrest-log-606/
1262035557	20250909	202509	2025	2025.6822	GBR	BRITAIN	GBR								SYR	SYRIAN	SYR								1	090	090	09	2	-2.0	2	1	2	-4.84581497797357	1	United Kingdom	UK	UK		54	-4	UK	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20250909024500	https://www.thehindu.com/incoming/israeli-strike-hits-near-syrian-city-of-homs-state-media/article70028301.ece
1262035558	20250909	202509	2025	2025.6822	GBRGOV	UNITED KINGDOM	GBR					GOV			ARE	DUBAI	ARE								0	130	130	13	3	-4.4	6	1	6	-8.99280575539568	1	United Kingdom	UK	UK		54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250909024500	https://www.ynetnews.com/article/rymp6gpqle
1262035559	20250909	202509	2025	2025.6822	GBRGOV	UNITED KINGDOM	GBR					GOV			ARE	UNITED ARAB EMIRATES	ARE								0	130	130	13	3	-4.4	2	1	2	-8.99280575539568	1	United Kingdom	UK	UK		54	-4	UK	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	United Kingdom	UK	UK		54	-4	UK	20250909024500	https://www.ynetnews.com/article/rymp6gpqle
1262035560	20250909	202509	2025	2025.6822	GBRGOV	UNITED KINGDOM	GBR					GOV			ARE	DUBAI	ARE								0	130	130	13	3	-4.4	2	1	2	-8.99280575539568	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250909024500	https://www.ynetnews.com/article/rymp6gpqle
1262035561	20250909	202509	2025	2025.6822	GBRGOV	UNITED KINGDOM	GBR					GOV			EDU	ACADEMICS						EDU			1	051	051	05	1	3.4	10	1	10	-1.45985401459853	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250909024500	https://www.jdsupra.com/legalnews/uk-home-office-publishes-outcomes-5005001/
1262035562	20250909	202509	2025	2025.6822	GHA	GHANA	GHA																		0	010	010	01	1	0.0	8	1	8	5.55555555555556	5	Upper West Region, Upper West, Ghana	GH	GH11	190686	10.3333	-2.25	-2079789	0								5	Upper West Region, Upper West, Ghana	GH	GH11	190686	10.3333	-2.25	-2079789	20250909024500	https://www.newsghana.com.gh/ghana-launches-trainer-development-for-girls-in-ict-programme-in-upper-west/
1262035563	20250909	202509	2025	2025.6822	GHA	GHANA	GHA																		0	020	020	02	1	3.0	3	1	3	5.93900481540931	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20250909024500	https://www.newsghana.com.gh/mtn-ceo-calls-digital-skills-essential-as-reading-and-math/
1262035564	20250909	202509	2025	2025.6822	GHA	GHANA	GHA																		0	042	042	04	1	1.9	1	1	1	-0.45045045045046	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20250909024500	https://www.newsghana.com.gh/gcb-bank-donates-gh%E2%82%B51m-for-helicopter-victims-children/
1262035565	20250909	202509	2025	2025.6822	GHA	GHANA	GHA																		1	043	043	04	1	2.8	6	1	6	-4.39560439560439	5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	0								5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	20250909024500	https://www.newsghana.com.gh/western-region-seeks-icu-to-address-critical-gap/
