1261114025	20240903	202409	2024	2024.6658	CANGOVEDU	ONTARIO	CAN					GOV	EDU		CAN	ONTARIO	CAN								1	020	020	02	1	3.0	10	1	10	-2.85374554102259	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250903163000	https://www.intelligencer.ca:443/news/local-news/school-trustees-essential/wcm/0046049b-5dda-4c25-b1a8-fb09d2ca2b77
1261114414	20250903	202509	2025	2025.6658	BUS	PRODUCER						BUS			LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	8	1	8	-4.18118466898954	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250903163000	https://www.yahoo.com/news/articles/former-fox-news-producer-history-133535128.html
1261114415	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			MED	PUBLISHER						MED			0	114	114	11	3	-2.0	5	1	5	0.95923261390887	0								0								0								20250903163000	https://www.pymnts.com/artificial-intelligence-2/2025/paypal-offers-early-access-to-perplexitys-comet-browser/
1261114416	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			MEX	MEXICO	MEX								1	051	051	05	1	3.4	5	1	5	7.90123456790124	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250903163000	https://www.freshplaza.com/north-america/article/9761992/seed-company-launches-mini-plum-tomato-in-mexican-market/
1261114417	20250903	202509	2025	2025.6658	BUS	TANKER						BUS			MIL	NATIONAL GUARD						MIL			0	036	036	03	1	4.0	10	1	10	1.61463939720129	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250903163000	https://www.wmur.com/article/chronicle-pease-157th-air-refueling-wing-pegasus/65968335
1261114418	20250903	202509	2025	2025.6658	BUS	MANUFACTURER						BUS			MNCUSAMED	GOOGLE	USA					MNC	MED		0	090	090	09	2	-2.0	3	1	3	-1.44927536231884	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250903163000	https://www.manilatimes.net/2025/09/04/business/foreign-business/google-not-required-to-sell-chrome-in-antitrust-victory/2178185
1261114419	20250903	202509	2025	2025.6658	BUS	INDUSTRY						BUS			MYS	MALAYSIA	MYS								0	046	046	04	1	7.0	5	1	5	6.2874251497006	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20250903163000	https://www.freshplaza.com/north-america/article/9761856/australia-showcases-avocados-citrus-and-cherries-in-malaysia/
1261114420	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			PER	PERU	PER								0	030	030	03	1	4.0	6	1	6	2.38751147842057	4	New Brunswick, Limpopo, South Africa	SF	SF09	77343	-22.2602	29.8744	-1265423	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20250903163000	https://www.freshplaza.com/north-america/article/9761972/cencosud-has-reached-an-agreement-to-acquire-100-of-the-fresh-market/
1261114421	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			PER	PERU	PER								0	030	030	03	1	4.0	2	1	2	2.38751147842057	1	Argentina	AR	AR		-34	-64	AR	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250903163000	https://www.freshplaza.com/north-america/article/9761972/cencosud-has-reached-an-agreement-to-acquire-100-of-the-fresh-market/
1261114422	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			PER	PERU	PER								0	030	030	03	1	4.0	2	1	2	2.38751147842057	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	4	New Brunswick, Limpopo, South Africa	SF	SF09	77343	-22.2602	29.8744	-1265423	20250903163000	https://www.freshplaza.com/north-america/article/9761972/cencosud-has-reached-an-agreement-to-acquire-100-of-the-fresh-market/
1261114423	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			USA	SOUTH DAKOTA	USA								0	013	013	01	1	0.4	8	1	8	0.65160729800174	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250903163000	https://www.yahoo.com/news/articles/governor-race-exposes-divergent-paths-152650705.html
1261114424	20250903	202509	2025	2025.6658	BUS	BANK						BUS			USA	UNITED STATES	USA								1	020	020	02	1	3.0	6	1	6	-2.77777777777778	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20250903163000	https://www.wsmv.com/2025/09/03/land-banks-proposed-develop-affordable-housing-clarksville/
1261114425	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			USA	SOUTH DAKOTA	USA								1	033	033	03	1	5.2	10	1	10	0.93240093240094	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250903163000	https://finance.yahoo.com/news/why-rev-group-stock-popped-155022691.html
1261114426	20250903	202509	2025	2025.6658	BUS	AIRWAY						BUS			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.99637023593466	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261114427	20250903	202509	2025	2025.6658	BUS	AIRWAY						BUS			USA	SOUTH CAROLINA	USA								0	042	042	04	1	1.9	6	1	6	-1.99637023593466	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261114428	20250903	202509	2025	2025.6658	BUS	BANK						BUS			USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	-2.77777777777778	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250903163000	https://www.wsmv.com/2025/09/03/land-banks-proposed-develop-affordable-housing-clarksville/
1261114429	20250903	202509	2025	2025.6658	BUS	AIRWAY						BUS			USA	UNITED STATES	USA								0	042	042	04	1	1.9	3	1	3	-1.99637023593466	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261114430	20250903	202509	2025	2025.6658	BUS	AIRWAY						BUS			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-1.99637023593466	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Norfolk, Virginia, United States	US	USVA	VA710	36.8468	-76.2852	1497051	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250903163000	https://www.yahoo.com/news/articles/2-united-planes-collide-san-155215542.html
1261114431	20250903	202509	2025	2025.6658	BUS	BUSINESS						BUS			USA	CHICAGO	USA								1	061	061	06	2	6.4	10	1	10	5.71428571428571	0								0								0								20250903163000	https://www.insuranceinsider.com/article/2fa46lxgcpit81gchzmyp/all-topics/m-a/aon-sells-nfp-wealth-business-to-madison-dearborn-for-almost-3bn
1261114432	20250903	202509	2025	2025.6658	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								0	071	071	07	2	7.4	4	1	4	4.76190476190476	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20250903163000	https://www.freshplaza.com/north-america/article/9761844/new-york-grants-8-5-million-to-farms/
1261114433	20250903	202509	2025	2025.6658	BUS	BUSINESS						BUS			USA	NEW YORK CITY	USA								0	071	071	07	2	7.4	1	1	1	4.76190476190476	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20250903163000	https://www.freshplaza.com/north-america/article/9761844/new-york-grants-8-5-million-to-farms/
1261114434	20250903	202509	2025	2025.6658	BUS	BANK						BUS			USA	UNITED STATES	USA								1	073	073	07	2	7.4	4	1	4	2.9126213592233	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Marco Island, Florida, United States	US	USFL		25.9412	-81.7184	286405	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250903163000	https://www.winknews.com/news/collier/collier-community-foundation-restocks-collier-county-pantries-with-51k/article_0d11f0f7-0ca2-40c0-a25b-709f54f490bc.html
1261114435	20250903	202509	2025	2025.6658	BUS	BANK						BUS			USA	UNITED STATES	USA								1	073	073	07	2	7.4	4	1	4	2.9126213592233	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Collier County, Florida, United States	US	USFL		26.1337	-81.4831	295754	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250903163000	https://www.winknews.com/news/collier/collier-community-foundation-restocks-collier-county-pantries-with-51k/article_0d11f0f7-0ca2-40c0-a25b-709f54f490bc.html
1261114436	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	084	084	08	2	7.0	7	1	7	-0.84985835694051	3	Edgecombe County, North Carolina, United States	US	USNC	NC065	35.9002	-77.583	1008551	3	Edgecombe County, North Carolina, United States	US	USNC		35.9002	-77.583	1008551	3	Edgecombe County, North Carolina, United States	US	USNC		35.9002	-77.583	1008551	20250903163000	https://www.reflector.com/news/local/company-that-planned-major-battery-plant-now-shuttering/article_d3ea6ba5-a937-53eb-9ad3-6c12ff835cce.html
1261114437	20250903	202509	2025	2025.6658	BUS	BANK						BUS			USA	WEST VIRGINIA	USA								1	084	084	08	2	7.0	8	1	8	2.93159609120521	3	Charles Town, West Virginia, United States	US	USWV	WV037	39.289	-77.8597	1554110	3	Charles Town, West Virginia, United States	US	USWV		39.289	-77.8597	1554110	3	Charles Town, West Virginia, United States	US	USWV		39.289	-77.8597	1554110	20250903163000	https://www.insidenova.com/headlines/bank-of-charles-town-renames-to-potomac-bank/article_007abd17-35d9-430f-b341-94f6701f23c9.html
1261114438	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	130	130	13	3	-4.4	1	1	1	0.65160729800174	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250903163000	https://www.yahoo.com/news/articles/governor-race-exposes-divergent-paths-152650705.html
1261114439	20250903	202509	2025	2025.6658	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	130	130	13	3	-4.4	1	1	1	0.65160729800174	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20250903163000	https://www.yahoo.com/news/articles/governor-race-exposes-divergent-paths-152650705.html
1261114440	20250903	202509	2025	2025.6658	BUS	PRODUCER						BUS			USALAB	UNITED STATES	USA					LAB			0	043	043	04	1	2.8	2	1	2	-4.18118466898954	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250903163000	https://www.yahoo.com/news/articles/former-fox-news-producer-history-133535128.html
1261114441	20250903	202509	2025	2025.6658	CAN	CANADA	CAN																		1	010	010	01	1	0.0	8	4	8	-1.29449838187703	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	0								4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	20250903163000	https://www.caledoniacourier.com/home2/us-based-tribe-sues-bc-government-for-lack-of-land-education-consultation-8229221
1261114442	20250903	202509	2025	2025.6658	CAN	CANADA	CAN																		1	045	045	04	1	5.0	2	1	2	-0.54945054945055	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250903163000	https://www.nsnews.com/real-estate/apartment-building-sales-plunge-in-metro-vancouver-says-report-11157741
1261114443	20250903	202509	2025	2025.6658	CAN	CANADA	CAN																		0	060	060	06	2	6.0	4	1	4	-1.82767624020888	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250903163000	https://calgarysun.com/entertainment/celebrity/ketamine-queen-accused-of-selling-fatal-dose-to-matthew-perry-is-set-to-plead-guilty
1261114444	20250903	202509	2025	2025.6658	CAN	CANADA	CAN																		1	071	071	07	2	7.4	1	1	1	1.22349102773247	4	Becancour, Quebec, Canada	CA	CA10	12718	46.3333	-72.4333	-560920	0								4	Becancour, Quebec, Canada	CA	CA10	12718	46.3333	-72.4333	-560920	20250903163000	https://calgarysun.com/news/national/quebec-ends-funding-for-northvolt-battery-factory
1261114445	20250903	202509	2025	2025.6658	CAN	CALGARY	CAN																		1	192	192	19	4	-9.5	5	1	5	1.82608695652174	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250903163000	https://calgarysun.com/news/local-news/barron-building-conversion-spring-2026-completion-date-steak-house-anchor-tenant
1261114446	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								BRA	RIO DE JANEIRO	BRA								0	042	042	04	1	1.9	1	1	1	5.90476190476191	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250903163000	https://www.centralchronicle.com/touched-by-warm-welcome-from-indian-community-truly-heartening-pm-modi-in-uk/
1261114447	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								BRA	RIO DE JANEIRO	BRA								0	042	042	04	1	1.9	1	1	1	5.90476190476191	1	Canada	CA	CA		60	-96	CA	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20250903163000	https://www.centralchronicle.com/touched-by-warm-welcome-from-indian-community-truly-heartening-pm-modi-in-uk/
1261114448	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								BUS	COMPANY						BUS			0	012	012	01	1	-0.4	4	1	4	1.22349102773247	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250903163000	https://calgarysun.com/news/national/quebec-ends-funding-for-northvolt-battery-factory
1261114449	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								BUS	COMPANY						BUS			0	025	025	02	1	-0.3	8	1	8	1.22349102773247	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250903163000	https://calgarysun.com/news/national/quebec-ends-funding-for-northvolt-battery-factory
1261114450	20250903	202509	2025	2025.6658	CAN	TORONTO	CAN								BUS	COMPANIES						BUS			0	043	043	04	1	2.8	5	1	5	0.68233510235027	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250903163000	https://www.intelligencer.ca:443/news/lauren-ash-superstore-music-singer
1261114451	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								BUS	COMPANY						BUS			0	071	071	07	2	7.4	6	1	6	1.22349102773247	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250903163000	https://calgarysun.com/news/national/quebec-ends-funding-for-northvolt-battery-factory
1261114452	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								CANEDU	ALBERTA	CAN					EDU			0	055	055	05	1	7.0	3	1	3	-1.43198090692124	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250903163000	https://www.thetimes.com/world/canada-world/article/handmaids-tale-margaret-atwood-canada-book-ban-bg7wh5dls
1261114453	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			1	111	111	11	3	-2.0	2	1	2	-1.43198090692124	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250903163000	https://www.thetimes.com/world/canada-world/article/handmaids-tale-margaret-atwood-canada-book-ban-bg7wh5dls
1261114454	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								CANEDU	CANADA	CAN					EDU			1	111	111	11	3	-2.0	2	1	2	-1.43198090692124	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250903163000	https://www.thetimes.com/world/canada-world/article/handmaids-tale-margaret-atwood-canada-book-ban-bg7wh5dls
1261114455	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								CANGOV	ALBERTA	CAN					GOV			0	111	111	11	3	-2.0	4	1	4	-1.43198090692124	1	Canada	CA	CA		60	-96	CA	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250903163000	https://www.thetimes.com/world/canada-world/article/handmaids-tale-margaret-atwood-canada-book-ban-bg7wh5dls
1261114456	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								CANJUD	CANADA	CAN					JUD			0	112	112	11	3	-2.0	2	1	2	-1.82767624020888	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250903163000	https://calgarysun.com/entertainment/celebrity/ketamine-queen-accused-of-selling-fatal-dose-to-matthew-perry-is-set-to-plead-guilty
1261114457	20250903	202509	2025	2025.6658	CAN	SASKATCHEWAN	CAN								CVL	COMMUNITY						CVL			1	022	022	02	1	3.2	5	1	5	0.50251256281407	0								0								0								20250903163000	https://westcentralonline.com/articles/kindersley-family-seeking-support-as-young-son-begins-brain-tumour-treatment
1261114458	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								CVL	NON RESIDENT						CVL			0	173	173	17	4	-5.0	16	4	16	-1.29449838187703	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	3	Colville Reservation, Washington, United States	US	USWA		48.2297	-118.873	1529464	3	Colville Reservation, Washington, United States	US	USWA		48.2297	-118.873	1529464	20250903163000	https://www.caledoniacourier.com/home2/us-based-tribe-sues-bc-government-for-lack-of-land-education-consultation-8229221
1261114459	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								EDU	SCHOOL						EDU			0	042	042	04	1	1.9	4	1	4	0.68233510235027	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250903163000	https://www.intelligencer.ca:443/news/lauren-ash-superstore-music-singer
1261114460	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	4	1	4	1.22349102773247	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250903163000	https://calgarysun.com/news/national/quebec-ends-funding-for-northvolt-battery-factory
1261114461	20250903	202509	2025	2025.6658	CAN	CANADA	CAN								GOV	GOVERNMENT						GOV			0	114	114	11	3	-2.0	8	4	8	-1.29449838187703	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	20250903163000	https://www.caledoniacourier.com/home2/us-based-tribe-sues-bc-government-for-lack-of-land-education-consultation-8229221
