1268105797	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								COP	POLICE PERSONNEL						COP			0	190	190	19	4	-10.0	2	1	2	-3.75391032325339	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	20251012001500	https://torontosun.com/news/world/pakistani-taliban-claim-attacks-that-killed-23
1268105798	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								COP	POLICE						COP			1	192	192	19	4	-9.5	2	1	2	-3.1496062992126	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251012001500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/12/gunmen-hit-minority-sects-house-of-worship
1268105799	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	1	1	1	3.53159851301115	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	1	Israel	IS	IS		31.5	34.75	IS	20251012001500	https://nagalandpost.com/white-house-slams-nobel-committee/
1268105800	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								CVL	CIVILIAN						CVL			0	190	190	19	4	-10.0	1	1	1	3.53159851301115	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251012001500	https://nagalandpost.com/white-house-slams-nobel-committee/
1268105801	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								FRAMED	AGENCE FRANCE PRESS	FRA					MED			1	013	013	01	1	0.4	8	1	8	-9.15492957746478	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251012001500	https://athens-times.com/taliban-clash-with-pakistani-troops-along-afghanistan-border/
1268105802	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								FRAMED	AGENCE FRANCE PRESS	FRA					MED			1	013	013	01	1	0.4	2	1	2	-9.15492957746478	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251012001500	https://athens-times.com/taliban-clash-with-pakistani-troops-along-afghanistan-border/
1268105803	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			0	025	025	02	1	-0.3	4	1	4	-3.1496062992126	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251012001500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/12/gunmen-hit-minority-sects-house-of-worship
1268105804	20251012	202510	2025	2025.7726	PAK	PAKISTANI	PAK								MED	MEDIA						MED			0	190	190	19	4	-10.0	8	1	8	-3.75391032325339	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Bajaur, North-West Frontier, Pakistan	PK	PK03	40352	34.8333	71.9167	-2755559	20251012001500	https://torontosun.com/news/world/pakistani-taliban-claim-attacks-that-killed-23
1268105805	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								MOS	ISLAMIC				MOS					1	190	190	19	4	-10.0	12	2	12	-5.24781341107871	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20251012001500	http://www.vietnamtribune.com/news/278631153/saudi-arabia-calls-for-self-restraint-as-clashes-erupt-along-pak-afghan-border
1268105806	20251012	202510	2025	2025.7726	PAK	PAKISTANI	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	010	010	01	1	0.0	2	1	2	-7.6219512195122	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251012001500	https://www.theguardian.com/world/2025/oct/11/heavy-clashes-erupt-along-pakistan-afghanistan-border
1268105807	20251012	202510	2025	2025.7726	PAK	PAKISTAN	PAK								UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	4	1	4	-3.75391032325339	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	4	Muhammad Hussain, North-West Frontier, Pakistan	PK	PK03	23640	32.943	70.6388	90500	20251012001500	https://torontosun.com/news/world/pakistani-taliban-claim-attacks-that-killed-23
1268105808	20251012	202510	2025	2025.7726	PAKCOP	PAKISTANI	PAK					COP													1	015	015	01	1	0.0	3	1	3	-7.6219512195122	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251012001500	https://www.theguardian.com/world/2025/oct/11/heavy-clashes-erupt-along-pakistan-afghanistan-border
1268105809	20251012	202510	2025	2025.7726	PAKGOV	PAKISTANI	PAK					GOV													1	010	010	01	1	0.0	5	1	5	-7.6219512195122	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251012001500	https://www.theguardian.com/world/2025/oct/11/heavy-clashes-erupt-along-pakistan-afghanistan-border
1268105810	20251012	202510	2025	2025.7726	PAKGOV	PAKISTAN	PAK					GOV			PAK	PAKISTAN	PAK								0	051	051	05	1	3.4	2	1	2	-12.1107266435986	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	4	Dera Ismail Khan, North-West Frontier, Pakistan	PK	PK03	23655	31.8327	70.9024	-2759095	20251012001500	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/10/12/at-least-seven-officers-killed-in-police-station-attack
1268105811	20251012	202510	2025	2025.7726	PAKMIL	PAKISTANI	PAK					MIL			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	043	043	04	1	2.8	3	1	3	-7.6219512195122	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251012001500	https://www.theguardian.com/world/2025/oct/11/heavy-clashes-erupt-along-pakistan-afghanistan-border
1268105812	20251012	202510	2025	2025.7726	PER	PERU	PER								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	2	1	2	-4.10094637223975	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20251012001500	https://nagalandpost.com/perus-congress-leader-jose-jeri-sworn-in-as-president/
1268105813	20251012	202510	2025	2025.7726	PER	PERU	PER								LEG	CONGRESS						LEG			1	125	125	12	3	-5.0	4	1	4	-4.10094637223975	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20251012001500	https://nagalandpost.com/perus-congress-leader-jose-jeri-sworn-in-as-president/
1268105814	20251012	202510	2025	2025.7726	PRK	NORTH KOREAN	PRK																		1	010	010	01	1	0.0	4	1	4	0.37267080745341	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								1	China	CH	CH		35	105	CH	20251012001500	https://nagalandpost.com/n-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim/
1268105815	20251012	202510	2025	2025.7726	PRK	N KOREA	PRK								MIL	MILITARY						MIL			1	051	051	05	1	3.4	10	1	10	0.37267080745341	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20251012001500	https://nagalandpost.com/n-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim/
1268105816	20251012	202510	2025	2025.7726	PRKGOVMED	NORTH KOREAN	PRK					GOV	MED												1	010	010	01	1	0.0	6	1	6	0.37267080745341	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								1	China	CH	CH		35	105	CH	20251012001500	https://nagalandpost.com/n-korea-displays-new-long-range-missile-at-military-parade-celebrating-kim/
1268105817	20251012	202510	2025	2025.7726	PSE	GAZA	PSE																		1	020	020	02	1	3.0	2	1	2	-0.88987764182425	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105818	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE																		0	042	042	04	1	1.9	4	1	4	-3.87374461979914	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105819	20251012	202510	2025	2025.7726	PSE	GAZA	PSE																		1	043	043	04	1	2.8	4	2	4	-4.32595829147554	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/drones-capture-staggering-images-of-gaza-devastation-as-people-find-nothing-left-13448708
1268105820	20251012	202510	2025	2025.7726	PSE	GAZA	PSE																		1	0841	084	08	2	7.0	2	1	2	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105821	20251012	202510	2025	2025.7726	PSE	GAZA	PSE								EGY	CAIRO	EGY								1	040	040	04	1	1.0	2	1	2	1.3953488372093	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20251012001500	http://www.arabherald.com/news/278631154/el-sisi-trump-to-chair-gaza-peace-summit-in-egypt-on-monday
1268105822	20251012	202510	2025	2025.7726	PSE	GAZA	PSE								EGY	CAIRO	EGY								1	040	040	04	1	1.0	4	1	4	1.3953488372093	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20251012001500	http://www.arabherald.com/news/278631154/el-sisi-trump-to-chair-gaza-peace-summit-in-egypt-on-monday
1268105823	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								EGY	EGYPTIAN	EGY								1	042	042	04	1	1.9	8	1	5	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105824	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								EGY	EGYPTIAN	EGY								1	042	042	04	1	1.9	9	1	4	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105825	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								EGY	EGYPTIAN	EGY								1	042	042	04	1	1.9	1	1	1	-3.16602316602317	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105826	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								EGY	EGYPTIAN	EGY								1	046	046	04	1	7.0	4	1	2	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105827	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								EGY	EGYPTIAN	EGY								1	046	046	04	1	7.0	12	1	4	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Egypt	EG	EG		27	30	EG	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105828	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								EGY	EGYPTIAN	EGY								1	046	046	04	1	7.0	2	1	2	-3.16602316602317	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105829	20251012	202510	2025	2025.7726	PSE	GAZA	PSE								ISR	ISRAEL	ISR								1	042	042	04	1	1.9	1	1	1	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105830	20251012	202510	2025	2025.7726	PSE	PALESTINIAN	PSE								ISR	ISRAEL	ISR								0	042	042	04	1	1.9	6	1	6	-3.87374461979914	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105831	20251012	202510	2025	2025.7726	PSE	GAZA	PSE								ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	1	1	1	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105832	20251012	202510	2025	2025.7726	PSE	GAZA	PSE								ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	1	1	1	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105833	20251012	202510	2025	2025.7726	PSE	GAZA	PSE								USA	AMERICAN	USA								1	042	042	04	1	1.9	1	1	1	-2.88065843621399	1	United States	US	US		39.828175	-98.5795	US	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	United States	US	US		39.828175	-98.5795	US	20251012001500	https://athens-times.com/donald-trump-on-gaza-ceasefire-great-deal-for-everyone-hostages-to-return-monday/
1268105834	20251012	202510	2025	2025.7726	PSEREB	HAMAS	PSE					REB													1	051	051	05	1	3.4	6	1	6	-3.87374461979914	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105835	20251012	202510	2025	2025.7726	PSEREB	HAMAS	PSE					REB													0	120	120	12	3	-4.0	10	1	10	-0.88987764182425	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105836	20251012	202510	2025	2025.7726	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								0	030	030	03	1	4.0	1	1	1	1.3953488372093	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	http://www.arabherald.com/news/278631154/el-sisi-trump-to-chair-gaza-peace-summit-in-egypt-on-monday
1268105837	20251012	202510	2025	2025.7726	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	051	051	05	1	3.4	4	1	4	-3.87374461979914	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105838	20251012	202510	2025	2025.7726	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								0	060	060	06	2	6.0	10	1	10	-0.88987764182425	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105839	20251012	202510	2025	2025.7726	QAT	DOHA	QAT																		1	014	014	01	1	0.0	3	1	3	-3.87374461979914	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105840	20251012	202510	2025	2025.7726	QAT	QATAR	QAT																		1	046	046	04	1	7.0	1	1	1	-3.87374461979914	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
1268105841	20251012	202510	2025	2025.7726	QAT	DOHA	QAT																		1	046	046	04	1	7.0	2	1	2	-3.87374461979914	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://news.sky.com/story/my-glimpse-behind-the-curtain-into-the-unpredictable-and-frankly-unbelievable-world-of-global-politics-right-now-13448736
